Região Habilitação Atual;UF Habilitação Atual;Sexo;Faixa Etária;Categoria;Qt. Condutor Histórico
Norte;Amapá;Masculino;81 a 90;C-Condutor Caminhão;157
Norte;Amapá;Masculino;81 a 90;D-Condutor Ônibus;87
Norte;Amapá;Masculino;81 a 90;E-Condutor Carreta;4
Norte;Amapá;Masculino;91 a 100;AB-Condutor Moto/Carro;4
Norte;Amapá;Masculino;91 a 100;AC-Condutor Moto/Caminhão;1
Norte;Amapá;Masculino;91 a 100;AD-Condutor Moto/Ônibus;2
Norte;Amapá;Masculino;91 a 100;B-Condutor Carro;46
Norte;Amapá;Masculino;91 a 100;C-Condutor Caminhão;23
Norte;Amapá;Masculino;91 a 100;D-Condutor Ônibus;6
Norte;Amapá;Masculino;101 a 120;AC-Condutor Moto/Caminhão;1
Norte;Amapá;Masculino;101 a 120;B-Condutor Carro;2
Norte;Amapá;Feminino;18 a 21;A-Condutor Moto;48
Norte;Amapá;Feminino;18 a 21;AB-Condutor Moto/Carro;217
Norte;Amapá;Feminino;18 a 21;AD-Condutor Moto/Ônibus;1
Norte;Amapá;Feminino;18 a 21;B-Condutor Carro;697
Norte;Amapá;Feminino;22 a 25;A-Condutor Moto;253
Norte;Amapá;Feminino;22 a 25;AB-Condutor Moto/Carro;913
Norte;Amapá;Feminino;22 a 25;AD-Condutor Moto/Ônibus;2
Norte;Amapá;Feminino;22 a 25;B-Condutor Carro;2450
Norte;Amapá;Feminino;22 a 25;D-Condutor Ônibus;1
Norte;Amapá;Feminino;26 a 30;A-Condutor Moto;611
Norte;Amapá;Feminino;26 a 30;AB-Condutor Moto/Carro;1812
Norte;Amapá;Feminino;26 a 30;AD-Condutor Moto/Ônibus;19
Norte;Amapá;Feminino;26 a 30;AE-Condutor Moto/Carreta;1
Norte;Amapá;Feminino;26 a 30;B-Condutor Carro;3950
Norte;Amapá;Feminino;26 a 30;D-Condutor Ônibus;5
Norte;Amapá;Feminino;31 a 40;A-Condutor Moto;1587
Norte;Amapá;Feminino;31 a 40;AB-Condutor Moto/Carro;5325
Norte;Amapá;Feminino;31 a 40;AC-Condutor Moto/Caminhão;7
Norte;Amapá;Feminino;31 a 40;AD-Condutor Moto/Ônibus;75
Norte;Amapá;Feminino;31 a 40;AE-Condutor Moto/Carreta;5
Norte;Amapá;Feminino;31 a 40;B-Condutor Carro;10000
Norte;Amapá;Feminino;31 a 40;D-Condutor Ônibus;31
Norte;Amapá;Feminino;31 a 40;E-Condutor Carreta;1
Norte;Amapá;Feminino;41 a 50;A-Condutor Moto;767
Norte;Amapá;Feminino;41 a 50;AB-Condutor Moto/Carro;3315
Norte;Amapá;Feminino;41 a 50;AC-Condutor Moto/Caminhão;56
Norte;Amapá;Feminino;41 a 50;AD-Condutor Moto/Ônibus;96
Norte;Amapá;Feminino;41 a 50;AE-Condutor Moto/Carreta;8
Norte;Amapá;Feminino;41 a 50;B-Condutor Carro;7994
Norte;Amapá;Feminino;41 a 50;C-Condutor Caminhão;15
Norte;Amapá;Feminino;41 a 50;D-Condutor Ônibus;39
Norte;Amapá;Feminino;41 a 50;E-Condutor Carreta;1
Norte;Amapá;Feminino;51 a 60;A-Condutor Moto;201
Norte;Amapá;Feminino;51 a 60;AB-Condutor Moto/Carro;1195
Norte;Amapá;Feminino;51 a 60;AC-Condutor Moto/Caminhão;34
Norte;Amapá;Feminino;51 a 60;AD-Condutor Moto/Ônibus;51
Norte;Amapá;Feminino;51 a 60;AE-Condutor Moto/Carreta;3
Norte;Amapá;Feminino;51 a 60;B-Condutor Carro;4699
Norte;Amapá;Feminino;51 a 60;C-Condutor Caminhão;32
Norte;Amapá;Feminino;51 a 60;D-Condutor Ônibus;34
Norte;Amapá;Feminino;61 a 70;A-Condutor Moto;25
Norte;Amapá;Feminino;61 a 70;AB-Condutor Moto/Carro;254
Norte;Amapá;Feminino;61 a 70;AC-Condutor Moto/Caminhão;18
Norte;Amapá;Feminino;61 a 70;AD-Condutor Moto/Ônibus;9
Norte;Amapá;Feminino;61 a 70;B-Condutor Carro;2156
Norte;Amapá;Feminino;61 a 70;C-Condutor Caminhão;20
Norte;Amapá;Feminino;61 a 70;D-Condutor Ônibus;17
Norte;Amapá;Feminino;71 a 80;A-Condutor Moto;1
Norte;Amapá;Feminino;71 a 80;AB-Condutor Moto/Carro;15
Norte;Amapá;Feminino;71 a 80;AC-Condutor Moto/Caminhão;3
Norte;Amapá;Feminino;71 a 80;AD-Condutor Moto/Ônibus;1
Norte;Amapá;Feminino;71 a 80;B-Condutor Carro;521
Norte;Amapá;Feminino;71 a 80;C-Condutor Caminhão;4
Norte;Amapá;Feminino;71 a 80;D-Condutor Ônibus;3
Norte;Amapá;Feminino;81 a 90;AB-Condutor Moto/Carro;1
Norte;Amapá;Feminino;81 a 90;B-Condutor Carro;64
Norte;Amapá;Feminino;81 a 90;C-Condutor Caminhão;1
Norte;Amapá;Feminino;91 a 100;B-Condutor Carro;1
Norte;Pará;Masculino;18 a 21;A-Condutor Moto;626
Norte;Pará;Masculino;18 a 21;AB-Condutor Moto/Carro;17744
Norte;Pará;Masculino;18 a 21;AC-Condutor Moto/Caminhão;70
Norte;Pará;Masculino;18 a 21;AD-Condutor Moto/Ônibus;103
Norte;Pará;Masculino;18 a 21;AE-Condutor Moto/Carreta;2
Norte;Pará;Masculino;18 a 21;B-Condutor Carro;3076
Norte;Pará;Masculino;18 a 21;C-Condutor Caminhão;2
Norte;Pará;Masculino;18 a 21;D-Condutor Ônibus;2
Norte;Pará;Masculino;22 a 25;A-Condutor Moto;1858
Norte;Pará;Masculino;22 a 25;AB-Condutor Moto/Carro;56514
Norte;Pará;Masculino;22 a 25;AC-Condutor Moto/Caminhão;287
Norte;Pará;Masculino;22 a 25;AD-Condutor Moto/Ônibus;4859
Norte;Pará;Masculino;22 a 25;AE-Condutor Moto/Carreta;359
Norte;Pará;Masculino;22 a 25;B-Condutor Carro;8225
Norte;Pará;Masculino;22 a 25;C-Condutor Caminhão;9
Norte;Pará;Masculino;22 a 25;D-Condutor Ônibus;63
Norte;Pará;Masculino;22 a 25;E-Condutor Carreta;8
Norte;Pará;Masculino;26 a 30;A-Condutor Moto;3303
Norte;Pará;Masculino;26 a 30;AB-Condutor Moto/Carro;86155
Norte;Pará;Masculino;26 a 30;AC-Condutor Moto/Caminhão;503
Norte;Pará;Masculino;26 a 30;AD-Condutor Moto/Ônibus;18543
Norte;Pará;Masculino;26 a 30;AE-Condutor Moto/Carreta;3004
Norte;Pará;Masculino;26 a 30;B-Condutor Carro;12284
Norte;Pará;Masculino;26 a 30;C-Condutor Caminhão;17
Norte;Pará;Masculino;26 a 30;D-Condutor Ônibus;420
Norte;Pará;Masculino;26 a 30;E-Condutor Carreta;52
Norte;Pará;Masculino;31 a 40;A-Condutor Moto;8395
Norte;Pará;Masculino;31 a 40;AB-Condutor Moto/Carro;178309
Norte;Pará;Masculino;31 a 40;AC-Condutor Moto/Caminhão;1560
Norte;Pará;Masculino;31 a 40;AD-Condutor Moto/Ônibus;58864
Norte;Pará;Masculino;31 a 40;AE-Condutor Moto/Carreta;14769
Norte;Pará;Masculino;31 a 40;B-Condutor Carro;35740
Norte;Pará;Masculino;31 a 40;C-Condutor Caminhão;205
Norte;Pará;Masculino;31 a 40;D-Condutor Ônibus;4415
Norte;Pará;Masculino;31 a 40;E-Condutor Carreta;899
Norte;Pará;Masculino;41 a 50;A-Condutor Moto;6936
Norte;Pará;Masculino;41 a 50;AB-Condutor Moto/Carro;109384
Norte;Pará;Masculino;41 a 50;AC-Condutor Moto/Caminhão;4549
Norte;Pará;Masculino;41 a 50;AD-Condutor Moto/Ônibus;38309
Norte;Pará;Masculino;41 a 50;AE-Condutor Moto/Carreta;11210
Norte;Pará;Masculino;41 a 50;B-Condutor Carro;39414
Norte;Pará;Masculino;41 a 50;C-Condutor Caminhão;1778
Norte;Pará;Masculino;41 a 50;D-Condutor Ônibus;9599
Norte;Pará;Masculino;41 a 50;E-Condutor Carreta;2400
Norte;Pará;Masculino;51 a 60;A-Condutor Moto;4202
Norte;Pará;Masculino;51 a 60;AB-Condutor Moto/Carro;50923
Norte;Pará;Masculino;51 a 60;AC-Condutor Moto/Caminhão;6466
Norte;Pará;Masculino;51 a 60;AD-Condutor Moto/Ônibus;17637
Norte;Pará;Masculino;51 a 60;AE-Condutor Moto/Carreta;5188
Norte;Pará;Masculino;51 a 60;B-Condutor Carro;37533
Norte;Pará;Masculino;51 a 60;C-Condutor Caminhão;4840
Norte;Pará;Masculino;51 a 60;D-Condutor Ônibus;11837
Norte;Pará;Masculino;51 a 60;E-Condutor Carreta;2575
Norte;Pará;Masculino;61 a 70;A-Condutor Moto;1635
Norte;Pará;Masculino;61 a 70;AB-Condutor Moto/Carro;18353
Norte;Pará;Masculino;61 a 70;AC-Condutor Moto/Caminhão;2645
Norte;Pará;Masculino;61 a 70;AD-Condutor Moto/Ônibus;5430
Norte;Pará;Masculino;61 a 70;AE-Condutor Moto/Carreta;1510
Norte;Pará;Masculino;61 a 70;B-Condutor Carro;34322
Norte;Pará;Masculino;61 a 70;C-Condutor Caminhão;5211
Norte;Pará;Masculino;61 a 70;D-Condutor Ônibus;9197
Norte;Pará;Masculino;61 a 70;E-Condutor Carreta;1853
Norte;Pará;Masculino;71 a 80;A-Condutor Moto;444
Norte;Pará;Masculino;71 a 80;AB-Condutor Moto/Carro;4398
Norte;Pará;Masculino;71 a 80;AC-Condutor Moto/Caminhão;428
Norte;Pará;Masculino;71 a 80;AD-Condutor Moto/Ônibus;703
Norte;Pará;Masculino;71 a 80;AE-Condutor Moto/Carreta;114
Norte;Pará;Masculino;71 a 80;B-Condutor Carro;19422
Norte;Pará;Masculino;71 a 80;C-Condutor Caminhão;1955
Norte;Pará;Masculino;71 a 80;D-Condutor Ônibus;3107
Norte;Pará;Masculino;71 a 80;E-Condutor Carreta;306
Norte;Pará;Masculino;81 a 90;A-Condutor Moto;80
Norte;Pará;Masculino;81 a 90;AB-Condutor Moto/Carro;737
Norte;Pará;Masculino;81 a 90;AC-Condutor Moto/Caminhão;48
Norte;Pará;Masculino;81 a 90;AD-Condutor Moto/Ônibus;91
Norte;Pará;Masculino;81 a 90;AE-Condutor Moto/Carreta;2
Norte;Pará;Masculino;81 a 90;B-Condutor Carro;7912
Norte;Pará;Masculino;81 a 90;C-Condutor Caminhão;392
Norte;Pará;Masculino;81 a 90;D-Condutor Ônibus;912
Norte;Pará;Masculino;81 a 90;E-Condutor Carreta;59
Norte;Pará;Masculino;91 a 100;A-Condutor Moto;12
Norte;Pará;Masculino;91 a 100;AB-Condutor Moto/Carro;79
Norte;Pará;Masculino;91 a 100;AC-Condutor Moto/Caminhão;1
Norte;Pará;Masculino;91 a 100;AD-Condutor Moto/Ônibus;3
Norte;Pará;Masculino;91 a 100;B-Condutor Carro;1872
Norte;Pará;Masculino;91 a 100;C-Condutor Caminhão;25
Norte;Pará;Masculino;91 a 100;D-Condutor Ônibus;40
Norte;Pará;Masculino;91 a 100;E-Condutor Carreta;2
Norte;Pará;Masculino;101 a 120;AB-Condutor Moto/Carro;1
Norte;Pará;Masculino;101 a 120;B-Condutor Carro;109
Norte;Pará;Feminino;18 a 21;A-Condutor Moto;137
Norte;Pará;Feminino;18 a 21;AB-Condutor Moto/Carro;4854
Norte;Pará;Feminino;18 a 21;AD-Condutor Moto/Ônibus;5
Norte;Pará;Feminino;18 a 21;B-Condutor Carro;2775
Norte;Pará;Feminino;22 a 25;A-Condutor Moto;541
Norte;Pará;Feminino;22 a 25;AB-Condutor Moto/Carro;18525
Norte;Pará;Feminino;22 a 25;AC-Condutor Moto/Caminhão;9
Norte;Pará;Feminino;22 a 25;AD-Condutor Moto/Ônibus;130
Norte;Pará;Feminino;22 a 25;AE-Condutor Moto/Carreta;3
Norte;Pará;Feminino;22 a 25;B-Condutor Carro;8634
Norte;Pará;Feminino;22 a 25;D-Condutor Ônibus;3
Norte;Pará;Feminino;26 a 30;A-Condutor Moto;1056
Norte;Pará;Feminino;26 a 30;AB-Condutor Moto/Carro;35174
Norte;Pará;Feminino;26 a 30;AC-Condutor Moto/Caminhão;20
Norte;Pará;Feminino;26 a 30;AD-Condutor Moto/Ônibus;613
Norte;Pará;Feminino;26 a 30;AE-Condutor Moto/Carreta;52
Norte;Pará;Feminino;26 a 30;B-Condutor Carro;15488
Norte;Pará;Feminino;26 a 30;C-Condutor Caminhão;2
Norte;Pará;Feminino;26 a 30;D-Condutor Ônibus;24
Norte;Pará;Feminino;26 a 30;E-Condutor Carreta;1
Norte;Pará;Feminino;31 a 40;A-Condutor Moto;2988
Norte;Pará;Feminino;31 a 40;AB-Condutor Moto/Carro;80561
Norte;Pará;Feminino;31 a 40;AC-Condutor Moto/Caminhão;53
Norte;Pará;Feminino;31 a 40;AD-Condutor Moto/Ônibus;2261
Norte;Pará;Feminino;31 a 40;AE-Condutor Moto/Carreta;319
Norte;Pará;Feminino;31 a 40;B-Condutor Carro;47946
Norte;Pará;Feminino;31 a 40;C-Condutor Caminhão;9
Norte;Pará;Feminino;31 a 40;D-Condutor Ônibus;239
Norte;Pará;Feminino;31 a 40;E-Condutor Carreta;16
Norte;Pará;Feminino;41 a 50;A-Condutor Moto;2259
Norte;Pará;Feminino;41 a 50;AB-Condutor Moto/Carro;42055
Norte;Pará;Feminino;41 a 50;AC-Condutor Moto/Caminhão;128
Norte;Pará;Feminino;41 a 50;AD-Condutor Moto/Ônibus;1420
Norte;Pará;Feminino;41 a 50;AE-Condutor Moto/Carreta;255
Norte;Pará;Feminino;41 a 50;B-Condutor Carro;43393
Norte;Pará;Feminino;41 a 50;C-Condutor Caminhão;77
Norte;Pará;Feminino;41 a 50;D-Condutor Ônibus;465
Norte;Pará;Feminino;41 a 50;E-Condutor Carreta;41
Norte;Pará;Feminino;51 a 60;A-Condutor Moto;1060
Norte;Pará;Feminino;51 a 60;AB-Condutor Moto/Carro;13540
Norte;Pará;Feminino;51 a 60;AC-Condutor Moto/Caminhão;124
Norte;Pará;Feminino;51 a 60;AD-Condutor Moto/Ônibus;509
Norte;Pará;Feminino;51 a 60;AE-Condutor Moto/Carreta;109
Norte;Pará;Feminino;51 a 60;B-Condutor Carro;32766
Norte;Pará;Feminino;51 a 60;C-Condutor Caminhão;153
Norte;Pará;Feminino;51 a 60;D-Condutor Ônibus;405
Norte;Pará;Feminino;51 a 60;E-Condutor Carreta;40
Norte;Pará;Feminino;61 a 70;A-Condutor Moto;236
Norte;Pará;Feminino;61 a 70;AB-Condutor Moto/Carro;2465
Norte;Pará;Feminino;61 a 70;AC-Condutor Moto/Caminhão;33
Norte;Pará;Feminino;61 a 70;AD-Condutor Moto/Ônibus;102
Norte;Pará;Feminino;61 a 70;AE-Condutor Moto/Carreta;27
Norte;Pará;Feminino;61 a 70;B-Condutor Carro;19025
Norte;Pará;Feminino;61 a 70;C-Condutor Caminhão;101
Norte;Pará;Feminino;61 a 70;D-Condutor Ônibus;181
Norte;Pará;Feminino;61 a 70;E-Condutor Carreta;21
Norte;Pará;Feminino;71 a 80;A-Condutor Moto;26
Norte;Pará;Feminino;71 a 80;AB-Condutor Moto/Carro;216
Norte;Pará;Feminino;71 a 80;AC-Condutor Moto/Caminhão;11
Norte;Pará;Feminino;71 a 80;AD-Condutor Moto/Ônibus;10
Norte;Pará;Feminino;71 a 80;B-Condutor Carro;6289
Norte;Pará;Feminino;71 a 80;C-Condutor Caminhão;22
Norte;Pará;Feminino;71 a 80;D-Condutor Ônibus;27
Norte;Pará;Feminino;71 a 80;E-Condutor Carreta;5
Norte;Pará;Feminino;81 a 90;AB-Condutor Moto/Carro;16
Norte;Pará;Feminino;81 a 90;B-Condutor Carro;1372
Norte;Pará;Feminino;81 a 90;C-Condutor Caminhão;1
Norte;Pará;Feminino;81 a 90;D-Condutor Ônibus;5
Norte;Pará;Feminino;91 a 100;AB-Condutor Moto/Carro;1
Norte;Pará;Feminino;91 a 100;B-Condutor Carro;175
Norte;Pará;Feminino;91 a 100;D-Condutor Ônibus;1
Norte;Pará;Feminino;101 a 120;B-Condutor Carro;4
Norte;Rondônia;Masculino;18 a 21;A-Condutor Moto;317
Norte;Rondônia;Masculino;18 a 21;AB-Condutor Moto/Carro;18008
Norte;Rondônia;Masculino;18 a 21;AC-Condutor Moto/Caminhão;145
Norte;Rondônia;Masculino;18 a 21;AD-Condutor Moto/Ônibus;112
Norte;Rondônia;Masculino;18 a 21;AE-Condutor Moto/Carreta;14
Norte;Rondônia;Masculino;18 a 21;B-Condutor Carro;1332
Norte;Rondônia;Masculino;18 a 21;D-Condutor Ônibus;2
Norte;Rondônia;Masculino;22 a 25;A-Condutor Moto;758
Norte;Rondônia;Masculino;22 a 25;AB-Condutor Moto/Carro;32600
Norte;Rondônia;Masculino;22 a 25;AC-Condutor Moto/Caminhão;262
Norte;Rondônia;Masculino;22 a 25;AD-Condutor Moto/Ônibus;2345
Norte;Rondônia;Masculino;22 a 25;AE-Condutor Moto/Carreta;452
Norte;Rondônia;Masculino;22 a 25;B-Condutor Carro;2319
Norte;Rondônia;Masculino;22 a 25;C-Condutor Caminhão;2
Norte;Rondônia;Masculino;22 a 25;D-Condutor Ônibus;22
Norte;Rondônia;Masculino;22 a 25;E-Condutor Carreta;4
Norte;Rondônia;Masculino;26 a 30;A-Condutor Moto;1282
Norte;Rondônia;Masculino;26 a 30;AB-Condutor Moto/Carro;41961
Norte;Rondônia;Masculino;26 a 30;AC-Condutor Moto/Caminhão;524
Norte;Rondônia;Masculino;26 a 30;AD-Condutor Moto/Ônibus;7654
Norte;Rondônia;Masculino;26 a 30;AE-Condutor Moto/Carreta;2249
Norte;Rondônia;Masculino;26 a 30;B-Condutor Carro;2926
Norte;Rondônia;Masculino;26 a 30;C-Condutor Caminhão;6
Norte;Rondônia;Masculino;26 a 30;D-Condutor Ônibus;95
Norte;Rondônia;Masculino;26 a 30;E-Condutor Carreta;21
Norte;Rondônia;Masculino;31 a 40;A-Condutor Moto;3028
Norte;Rondônia;Masculino;31 a 40;AB-Condutor Moto/Carro;77737
Norte;Rondônia;Masculino;31 a 40;AC-Condutor Moto/Caminhão;2213
Norte;Rondônia;Masculino;31 a 40;AD-Condutor Moto/Ônibus;23227
Norte;Rondônia;Masculino;31 a 40;AE-Condutor Moto/Carreta;8933
Norte;Rondônia;Masculino;31 a 40;B-Condutor Carro;5993
Norte;Rondônia;Masculino;31 a 40;C-Condutor Caminhão;66
Norte;Rondônia;Masculino;31 a 40;D-Condutor Ônibus;482
Norte;Rondônia;Masculino;31 a 40;E-Condutor Carreta;188
Norte;Rondônia;Masculino;41 a 50;A-Condutor Moto;3243
Norte;Rondônia;Masculino;41 a 50;AB-Condutor Moto/Carro;51839
Norte;Rondônia;Masculino;41 a 50;AC-Condutor Moto/Caminhão;6573
Norte;Rondônia;Masculino;41 a 50;AD-Condutor Moto/Ônibus;16608
Norte;Rondônia;Masculino;41 a 50;AE-Condutor Moto/Carreta;8490
Norte;Rondônia;Masculino;41 a 50;B-Condutor Carro;6313
Norte;Rondônia;Masculino;41 a 50;C-Condutor Caminhão;587
Norte;Rondônia;Masculino;41 a 50;D-Condutor Ônibus;1025
Norte;Rondônia;Masculino;41 a 50;E-Condutor Carreta;866
Norte;Rondônia;Masculino;51 a 60;A-Condutor Moto;2496
Norte;Rondônia;Masculino;51 a 60;AB-Condutor Moto/Carro;29345
Norte;Rondônia;Masculino;51 a 60;AC-Condutor Moto/Caminhão;9077
Norte;Rondônia;Masculino;51 a 60;AD-Condutor Moto/Ônibus;9642
Norte;Rondônia;Masculino;51 a 60;AE-Condutor Moto/Carreta;5434
Norte;Rondônia;Masculino;51 a 60;B-Condutor Carro;7953
Norte;Rondônia;Masculino;51 a 60;C-Condutor Caminhão;2478
Norte;Rondônia;Masculino;51 a 60;D-Condutor Ônibus;2091
Norte;Rondônia;Masculino;51 a 60;E-Condutor Carreta;1745
Norte;Rondônia;Masculino;61 a 70;A-Condutor Moto;1021
Norte;Rondônia;Masculino;61 a 70;AB-Condutor Moto/Carro;11366
Norte;Rondônia;Masculino;61 a 70;AC-Condutor Moto/Caminhão;3995
Norte;Rondônia;Masculino;61 a 70;AD-Condutor Moto/Ônibus;3668
Norte;Rondônia;Masculino;61 a 70;AE-Condutor Moto/Carreta;1775
Norte;Rondônia;Masculino;61 a 70;B-Condutor Carro;8019
Norte;Rondônia;Masculino;61 a 70;C-Condutor Caminhão;3019
Norte;Rondônia;Masculino;61 a 70;D-Condutor Ônibus;2523
Norte;Rondônia;Masculino;61 a 70;E-Condutor Carreta;1638
Norte;Rondônia;Masculino;61 a 70;X-Condutor Ciclomotor;1
Norte;Rondônia;Masculino;71 a 80;A-Condutor Moto;336
Norte;Rondônia;Masculino;71 a 80;AB-Condutor Moto/Carro;3153
Norte;Rondônia;Masculino;71 a 80;AC-Condutor Moto/Caminhão;779
Norte;Rondônia;Masculino;71 a 80;AD-Condutor Moto/Ônibus;580
Norte;Rondônia;Masculino;71 a 80;AE-Condutor Moto/Carreta;160
Norte;Rondônia;Masculino;71 a 80;B-Condutor Carro;5437
Norte;Rondônia;Masculino;71 a 80;C-Condutor Caminhão;1615
Norte;Rondônia;Masculino;71 a 80;D-Condutor Ônibus;1123
Norte;Rondônia;Masculino;71 a 80;E-Condutor Carreta;390
Norte;Rondônia;Masculino;81 a 90;A-Condutor Moto;77
Norte;Rondônia;Masculino;81 a 90;AB-Condutor Moto/Carro;472
Norte;Rondônia;Masculino;81 a 90;AC-Condutor Moto/Caminhão;151
Norte;Rondônia;Masculino;81 a 90;AD-Condutor Moto/Ônibus;72
Norte;Rondônia;Masculino;81 a 90;AE-Condutor Moto/Carreta;11
Norte;Rondônia;Masculino;81 a 90;B-Condutor Carro;1941
Norte;Rondônia;Masculino;81 a 90;C-Condutor Caminhão;678
Norte;Rondônia;Masculino;81 a 90;D-Condutor Ônibus;347
Norte;Rondônia;Masculino;81 a 90;E-Condutor Carreta;56
Norte;Rondônia;Masculino;91 a 100;A-Condutor Moto;3
Norte;Rondônia;Masculino;91 a 100;AB-Condutor Moto/Carro;34
Norte;Rondônia;Masculino;91 a 100;AC-Condutor Moto/Caminhão;13
Norte;Rondônia;Masculino;91 a 100;AD-Condutor Moto/Ônibus;4
Norte;Rondônia;Masculino;91 a 100;B-Condutor Carro;352
Norte;Rondônia;Masculino;91 a 100;C-Condutor Caminhão;124
Norte;Rondônia;Masculino;91 a 100;D-Condutor Ônibus;43
Norte;Rondônia;Masculino;91 a 100;E-Condutor Carreta;4
Norte;Rondônia;Masculino;101 a 120;B-Condutor Carro;15
Norte;Rondônia;Masculino;101 a 120;C-Condutor Caminhão;2
Norte;Rondônia;Feminino;18 a 21;A-Condutor Moto;291
Norte;Rondônia;Feminino;18 a 21;AB-Condutor Moto/Carro;8541
Norte;Rondônia;Feminino;18 a 21;AC-Condutor Moto/Caminhão;2
Norte;Rondônia;Feminino;18 a 21;AD-Condutor Moto/Ônibus;1
Norte;Rondônia;Feminino;18 a 21;B-Condutor Carro;1687
Norte;Rondônia;Feminino;22 a 25;A-Condutor Moto;759
Norte;Rondônia;Feminino;22 a 25;AB-Condutor Moto/Carro;19927
Norte;Rondônia;Feminino;22 a 25;AC-Condutor Moto/Caminhão;3
Norte;Rondônia;Feminino;22 a 25;AD-Condutor Moto/Ônibus;52
Norte;Rondônia;Feminino;22 a 25;AE-Condutor Moto/Carreta;4
Norte;Rondônia;Feminino;22 a 25;B-Condutor Carro;3676
Norte;Rondônia;Feminino;22 a 25;D-Condutor Ônibus;1
Norte;Rondônia;Feminino;26 a 30;A-Condutor Moto;1551
Norte;Rondônia;Feminino;26 a 30;AB-Condutor Moto/Carro;31034
Norte;Rondônia;Feminino;26 a 30;AC-Condutor Moto/Caminhão;11
Norte;Rondônia;Feminino;26 a 30;AD-Condutor Moto/Ônibus;256
Norte;Rondônia;Feminino;26 a 30;AE-Condutor Moto/Carreta;31
Norte;Rondônia;Feminino;26 a 30;B-Condutor Carro;5189
Norte;Rondônia;Feminino;26 a 30;D-Condutor Ônibus;7
Norte;Rondônia;Feminino;31 a 40;A-Condutor Moto;4566
Norte;Rondônia;Feminino;31 a 40;AB-Condutor Moto/Carro;62822
Norte;Rondônia;Feminino;31 a 40;AC-Condutor Moto/Caminhão;63
Norte;Rondônia;Feminino;31 a 40;AD-Condutor Moto/Ônibus;778
Norte;Rondônia;Feminino;31 a 40;AE-Condutor Moto/Carreta;119
Norte;Rondônia;Feminino;31 a 40;B-Condutor Carro;12581
Norte;Rondônia;Feminino;31 a 40;C-Condutor Caminhão;4
Norte;Rondônia;Feminino;31 a 40;D-Condutor Ônibus;50
Norte;Rondônia;Feminino;31 a 40;E-Condutor Carreta;3
Norte;Rondônia;Feminino;41 a 50;A-Condutor Moto;4229
Norte;Rondônia;Feminino;41 a 50;AB-Condutor Moto/Carro;35008
Norte;Rondônia;Feminino;41 a 50;AC-Condutor Moto/Caminhão;230
Norte;Rondônia;Feminino;41 a 50;AD-Condutor Moto/Ônibus;553
Norte;Rondônia;Feminino;41 a 50;AE-Condutor Moto/Carreta;102
Norte;Rondônia;Feminino;41 a 50;B-Condutor Carro;13304
Norte;Rondônia;Feminino;41 a 50;C-Condutor Caminhão;32
Norte;Rondônia;Feminino;41 a 50;D-Condutor Ônibus;83
Norte;Rondônia;Feminino;41 a 50;E-Condutor Carreta;9
Norte;Rondônia;Feminino;51 a 60;A-Condutor Moto;1806
Norte;Rondônia;Feminino;51 a 60;AB-Condutor Moto/Carro;12168
Norte;Rondônia;Feminino;51 a 60;AC-Condutor Moto/Caminhão;253
Norte;Rondônia;Feminino;51 a 60;AD-Condutor Moto/Ônibus;174
Norte;Rondônia;Feminino;51 a 60;AE-Condutor Moto/Carreta;48
Norte;Rondônia;Feminino;51 a 60;B-Condutor Carro;12845
Norte;Rondônia;Feminino;51 a 60;C-Condutor Caminhão;133
Norte;Rondônia;Feminino;51 a 60;D-Condutor Ônibus;87
Norte;Rondônia;Feminino;51 a 60;E-Condutor Carreta;15
Norte;Rondônia;Feminino;61 a 70;A-Condutor Moto;362
Norte;Rondônia;Feminino;61 a 70;AB-Condutor Moto/Carro;2102
Norte;Rondônia;Feminino;61 a 70;AC-Condutor Moto/Caminhão;74
Norte;Rondônia;Feminino;61 a 70;AD-Condutor Moto/Ônibus;34
Norte;Rondônia;Feminino;61 a 70;AE-Condutor Moto/Carreta;10
Norte;Rondônia;Feminino;61 a 70;B-Condutor Carro;7038
Norte;Rondônia;Feminino;61 a 70;C-Condutor Caminhão;82
Norte;Rondônia;Feminino;61 a 70;D-Condutor Ônibus;37
Norte;Rondônia;Feminino;61 a 70;E-Condutor Carreta;6
Norte;Rondônia;Feminino;71 a 80;A-Condutor Moto;27
Norte;Rondônia;Feminino;71 a 80;AB-Condutor Moto/Carro;158
Norte;Rondônia;Feminino;71 a 80;AC-Condutor Moto/Caminhão;7
Norte;Rondônia;Feminino;71 a 80;AD-Condutor Moto/Ônibus;5
Norte;Rondônia;Feminino;71 a 80;B-Condutor Carro;1499
Norte;Rondônia;Feminino;71 a 80;C-Condutor Caminhão;11
Norte;Rondônia;Feminino;71 a 80;D-Condutor Ônibus;6
Norte;Rondônia;Feminino;71 a 80;E-Condutor Carreta;1
Norte;Rondônia;Feminino;81 a 90;A-Condutor Moto;1
Norte;Rondônia;Feminino;81 a 90;AB-Condutor Moto/Carro;7
Norte;Rondônia;Feminino;81 a 90;AC-Condutor Moto/Caminhão;1
Norte;Rondônia;Feminino;81 a 90;B-Condutor Carro;216
Norte;Rondônia;Feminino;81 a 90;C-Condutor Caminhão;3
Norte;Rondônia;Feminino;91 a 100;B-Condutor Carro;14
Norte;Rondônia;Feminino;101 a 120;B-Condutor Carro;1
