Região Habilitação Atual;UF Habilitação Atual;Sexo;Faixa Etária;Categoria;Qt. Condutor Histórico
Nordeste;Bahia;Masculino;31 a 40;AC-Condutor Moto/Caminhão;2013
Nordeste;Bahia;Masculino;31 a 40;AD-Condutor Moto/Ônibus;79647
Nordeste;Bahia;Masculino;31 a 40;AE-Condutor Moto/Carreta;14909
Nordeste;Bahia;Masculino;31 a 40;B-Condutor Carro;142347
Nordeste;Bahia;Masculino;31 a 40;C-Condutor Caminhão;989
Nordeste;Bahia;Masculino;31 a 40;D-Condutor Ônibus;26372
Nordeste;Bahia;Masculino;31 a 40;E-Condutor Carreta;5218
Nordeste;Bahia;Masculino;31 a 40;XB-Condutor Ciclomotor/Carro;1
Nordeste;Bahia;Masculino;41 a 50;A-Condutor Moto;11415
Nordeste;Bahia;Masculino;41 a 50;AB-Condutor Moto/Carro;158150
Nordeste;Bahia;Masculino;41 a 50;AC-Condutor Moto/Caminhão;5742
Nordeste;Bahia;Masculino;41 a 50;AD-Condutor Moto/Ônibus;43020
Nordeste;Bahia;Masculino;41 a 50;AE-Condutor Moto/Carreta;8863
Nordeste;Bahia;Masculino;41 a 50;B-Condutor Carro;145540
Nordeste;Bahia;Masculino;41 a 50;C-Condutor Caminhão;6035
Nordeste;Bahia;Masculino;41 a 50;D-Condutor Ônibus;41147
Nordeste;Bahia;Masculino;41 a 50;E-Condutor Carreta;8253
Nordeste;Bahia;Masculino;41 a 50;XB-Condutor Ciclomotor/Carro;1
Nordeste;Bahia;Masculino;51 a 60;A-Condutor Moto;5912
Nordeste;Bahia;Masculino;51 a 60;AB-Condutor Moto/Carro;72773
Nordeste;Bahia;Masculino;51 a 60;AC-Condutor Moto/Caminhão;7383
Nordeste;Bahia;Masculino;51 a 60;AD-Condutor Moto/Ônibus;21085
Nordeste;Bahia;Masculino;51 a 60;AE-Condutor Moto/Carreta;4084
Nordeste;Bahia;Masculino;51 a 60;B-Condutor Carro;130077
Nordeste;Bahia;Masculino;51 a 60;C-Condutor Caminhão;12960
Nordeste;Bahia;Masculino;51 a 60;D-Condutor Ônibus;41945
Nordeste;Bahia;Masculino;51 a 60;E-Condutor Carreta;6629
Nordeste;Bahia;Masculino;51 a 60;XB-Condutor Ciclomotor/Carro;1
Nordeste;Bahia;Masculino;61 a 70;A-Condutor Moto;1728
Nordeste;Bahia;Masculino;61 a 70;AB-Condutor Moto/Carro;21084
Nordeste;Bahia;Masculino;61 a 70;AC-Condutor Moto/Caminhão;2504
Nordeste;Bahia;Masculino;61 a 70;AD-Condutor Moto/Ônibus;6612
Nordeste;Bahia;Masculino;61 a 70;AE-Condutor Moto/Carreta;1162
Nordeste;Bahia;Masculino;61 a 70;B-Condutor Carro;101819
Nordeste;Bahia;Masculino;61 a 70;C-Condutor Caminhão;11597
Nordeste;Bahia;Masculino;61 a 70;D-Condutor Ônibus;32326
Nordeste;Bahia;Masculino;61 a 70;E-Condutor Carreta;4032
Nordeste;Bahia;Masculino;61 a 70;XB-Condutor Ciclomotor/Carro;2
Nordeste;Bahia;Masculino;71 a 80;A-Condutor Moto;357
Nordeste;Bahia;Masculino;71 a 80;AB-Condutor Moto/Carro;4643
Nordeste;Bahia;Masculino;71 a 80;AC-Condutor Moto/Caminhão;399
Nordeste;Bahia;Masculino;71 a 80;AD-Condutor Moto/Ônibus;891
Nordeste;Bahia;Masculino;71 a 80;AE-Condutor Moto/Carreta;136
Nordeste;Bahia;Masculino;71 a 80;B-Condutor Carro;55510
Nordeste;Bahia;Masculino;71 a 80;C-Condutor Caminhão;4073
Nordeste;Bahia;Masculino;71 a 80;D-Condutor Ônibus;10973
Nordeste;Bahia;Masculino;71 a 80;E-Condutor Carreta;936
Nordeste;Bahia;Masculino;81 a 90;A-Condutor Moto;51
Nordeste;Bahia;Masculino;81 a 90;AB-Condutor Moto/Carro;607
Nordeste;Bahia;Masculino;81 a 90;AC-Condutor Moto/Caminhão;49
Nordeste;Bahia;Masculino;81 a 90;AD-Condutor Moto/Ônibus;90
Nordeste;Bahia;Masculino;81 a 90;AE-Condutor Moto/Carreta;13
Nordeste;Bahia;Masculino;81 a 90;B-Condutor Carro;21396
Nordeste;Bahia;Masculino;81 a 90;C-Condutor Caminhão;1077
Nordeste;Bahia;Masculino;81 a 90;D-Condutor Ônibus;2007
Nordeste;Bahia;Masculino;81 a 90;E-Condutor Carreta;125
Nordeste;Bahia;Masculino;91 a 100;A-Condutor Moto;6
Nordeste;Bahia;Masculino;91 a 100;AB-Condutor Moto/Carro;49
Nordeste;Bahia;Masculino;91 a 100;AD-Condutor Moto/Ônibus;4
Nordeste;Bahia;Masculino;91 a 100;B-Condutor Carro;4737
Nordeste;Bahia;Masculino;91 a 100;C-Condutor Caminhão;110
Nordeste;Bahia;Masculino;91 a 100;D-Condutor Ônibus;140
Nordeste;Bahia;Masculino;91 a 100;E-Condutor Carreta;7
Nordeste;Bahia;Masculino;101 a 120;AB-Condutor Moto/Carro;3
Nordeste;Bahia;Masculino;101 a 120;B-Condutor Carro;236
Nordeste;Bahia;Masculino;101 a 120;C-Condutor Caminhão;2
Nordeste;Bahia;Feminino;18 a 21;A-Condutor Moto;194
Nordeste;Bahia;Feminino;18 a 21;AB-Condutor Moto/Carro;8131
Nordeste;Bahia;Feminino;18 a 21;AC-Condutor Moto/Caminhão;1
Nordeste;Bahia;Feminino;18 a 21;AD-Condutor Moto/Ônibus;1
Nordeste;Bahia;Feminino;18 a 21;B-Condutor Carro;8663
Nordeste;Bahia;Feminino;18 a 21;D-Condutor Ônibus;1
Nordeste;Bahia;Feminino;22 a 25;A-Condutor Moto;1251
Nordeste;Bahia;Feminino;22 a 25;AB-Condutor Moto/Carro;23211
Nordeste;Bahia;Feminino;22 a 25;AD-Condutor Moto/Ônibus;79
Nordeste;Bahia;Feminino;22 a 25;B-Condutor Carro;23426
Nordeste;Bahia;Feminino;22 a 25;D-Condutor Ônibus;7
Nordeste;Bahia;Feminino;26 a 30;A-Condutor Moto;2707
Nordeste;Bahia;Feminino;26 a 30;AB-Condutor Moto/Carro;42846
Nordeste;Bahia;Feminino;26 a 30;AC-Condutor Moto/Caminhão;2
Nordeste;Bahia;Feminino;26 a 30;AD-Condutor Moto/Ônibus;300
Nordeste;Bahia;Feminino;26 a 30;AE-Condutor Moto/Carreta;19
Nordeste;Bahia;Feminino;26 a 30;B-Condutor Carro;43936
Nordeste;Bahia;Feminino;26 a 30;D-Condutor Ônibus;72
Nordeste;Bahia;Feminino;26 a 30;E-Condutor Carreta;1
Nordeste;Bahia;Feminino;26 a 30;X-Condutor Ciclomotor;1
Nordeste;Bahia;Feminino;31 a 40;A-Condutor Moto;6758
Nordeste;Bahia;Feminino;31 a 40;AB-Condutor Moto/Carro;97317
Nordeste;Bahia;Feminino;31 a 40;AC-Condutor Moto/Caminhão;14
Nordeste;Bahia;Feminino;31 a 40;AD-Condutor Moto/Ônibus;1138
Nordeste;Bahia;Feminino;31 a 40;AE-Condutor Moto/Carreta;78
Nordeste;Bahia;Feminino;31 a 40;B-Condutor Carro;142595
Nordeste;Bahia;Feminino;31 a 40;C-Condutor Caminhão;17
Nordeste;Bahia;Feminino;31 a 40;D-Condutor Ônibus;621
Nordeste;Bahia;Feminino;31 a 40;E-Condutor Carreta;23
Nordeste;Bahia;Feminino;31 a 40;XB-Condutor Ciclomotor/Carro;1
Nordeste;Bahia;Feminino;41 a 50;A-Condutor Moto;3545
Nordeste;Bahia;Feminino;41 a 50;AB-Condutor Moto/Carro;42461
Nordeste;Bahia;Feminino;41 a 50;AC-Condutor Moto/Caminhão;72
Nordeste;Bahia;Feminino;41 a 50;AD-Condutor Moto/Ônibus;685
Nordeste;Bahia;Feminino;41 a 50;AE-Condutor Moto/Carreta;52
Nordeste;Bahia;Feminino;41 a 50;B-Condutor Carro;113839
Nordeste;Bahia;Feminino;41 a 50;C-Condutor Caminhão;179
Nordeste;Bahia;Feminino;41 a 50;D-Condutor Ônibus;1005
Nordeste;Bahia;Feminino;41 a 50;E-Condutor Carreta;28
Nordeste;Bahia;Feminino;41 a 50;X-Condutor Ciclomotor;2
Nordeste;Bahia;Feminino;41 a 50;XB-Condutor Ciclomotor/Carro;2
Nordeste;Bahia;Feminino;51 a 60;A-Condutor Moto;1060
Nordeste;Bahia;Feminino;51 a 60;AB-Condutor Moto/Carro;11220
Nordeste;Bahia;Feminino;51 a 60;AC-Condutor Moto/Caminhão;86
Nordeste;Bahia;Feminino;51 a 60;AD-Condutor Moto/Ônibus;264
Nordeste;Bahia;Feminino;51 a 60;AE-Condutor Moto/Carreta;17
Nordeste;Bahia;Feminino;51 a 60;B-Condutor Carro;81911
Nordeste;Bahia;Feminino;51 a 60;C-Condutor Caminhão;360
Nordeste;Bahia;Feminino;51 a 60;D-Condutor Ônibus;1045
Nordeste;Bahia;Feminino;51 a 60;E-Condutor Carreta;25
Nordeste;Bahia;Feminino;61 a 70;A-Condutor Moto;135
Nordeste;Bahia;Feminino;61 a 70;AB-Condutor Moto/Carro;1419
Nordeste;Bahia;Feminino;61 a 70;AC-Condutor Moto/Caminhão;23
Nordeste;Bahia;Feminino;61 a 70;AD-Condutor Moto/Ônibus;43
Nordeste;Bahia;Feminino;61 a 70;AE-Condutor Moto/Carreta;2
Nordeste;Bahia;Feminino;61 a 70;B-Condutor Carro;46692
Nordeste;Bahia;Feminino;61 a 70;C-Condutor Caminhão;161
Nordeste;Bahia;Feminino;61 a 70;D-Condutor Ônibus;461
Nordeste;Bahia;Feminino;61 a 70;E-Condutor Carreta;6
Nordeste;Bahia;Feminino;71 a 80;A-Condutor Moto;4
Nordeste;Bahia;Feminino;71 a 80;AB-Condutor Moto/Carro;97
Nordeste;Bahia;Feminino;71 a 80;AC-Condutor Moto/Caminhão;3
Nordeste;Bahia;Feminino;71 a 80;AD-Condutor Moto/Ônibus;6
Nordeste;Bahia;Feminino;71 a 80;B-Condutor Carro;16751
Nordeste;Bahia;Feminino;71 a 80;C-Condutor Caminhão;33
Nordeste;Bahia;Feminino;71 a 80;D-Condutor Ônibus;71
Nordeste;Bahia;Feminino;71 a 80;E-Condutor Carreta;1
Nordeste;Bahia;Feminino;81 a 90;AB-Condutor Moto/Carro;6
Nordeste;Bahia;Feminino;81 a 90;B-Condutor Carro;4065
Nordeste;Bahia;Feminino;81 a 90;C-Condutor Caminhão;11
Nordeste;Bahia;Feminino;81 a 90;D-Condutor Ônibus;7
Nordeste;Bahia;Feminino;91 a 100;B-Condutor Carro;491
Nordeste;Bahia;Feminino;101 a 120;B-Condutor Carro;8
Nordeste;Ceará;Masculino;18 a 21;A-Condutor Moto;9181
Nordeste;Ceará;Masculino;18 a 21;AB-Condutor Moto/Carro;33114
Nordeste;Ceará;Masculino;18 a 21;AC-Condutor Moto/Caminhão;79
Nordeste;Ceará;Masculino;18 a 21;AD-Condutor Moto/Ônibus;178
Nordeste;Ceará;Masculino;18 a 21;AE-Condutor Moto/Carreta;2
Nordeste;Ceará;Masculino;18 a 21;B-Condutor Carro;14151
Nordeste;Ceará;Masculino;18 a 21;C-Condutor Caminhão;10
Nordeste;Ceará;Masculino;18 a 21;D-Condutor Ônibus;17
Nordeste;Ceará;Masculino;18 a 21;XB-Condutor Ciclomotor/Carro;1
Nordeste;Ceará;Masculino;22 a 25;A-Condutor Moto;25607
Nordeste;Ceará;Masculino;22 a 25;AB-Condutor Moto/Carro;76185
Nordeste;Ceará;Masculino;22 a 25;AC-Condutor Moto/Caminhão;289
Nordeste;Ceará;Masculino;22 a 25;AD-Condutor Moto/Ônibus;4565
Nordeste;Ceará;Masculino;22 a 25;AE-Condutor Moto/Carreta;175
Nordeste;Ceará;Masculino;22 a 25;B-Condutor Carro;25664
Nordeste;Ceará;Masculino;22 a 25;C-Condutor Caminhão;31
Nordeste;Ceará;Masculino;22 a 25;D-Condutor Ônibus;319
Nordeste;Ceará;Masculino;22 a 25;E-Condutor Carreta;21
Nordeste;Ceará;Masculino;26 a 30;A-Condutor Moto;33581
Nordeste;Ceará;Masculino;26 a 30;AB-Condutor Moto/Carro;108668
Nordeste;Ceará;Masculino;26 a 30;AC-Condutor Moto/Caminhão;395
Nordeste;Ceará;Masculino;26 a 30;AD-Condutor Moto/Ônibus;15685
Nordeste;Ceará;Masculino;26 a 30;AE-Condutor Moto/Carreta;1424
Nordeste;Ceará;Masculino;26 a 30;B-Condutor Carro;35733
Nordeste;Ceará;Masculino;26 a 30;C-Condutor Caminhão;65
Nordeste;Ceará;Masculino;26 a 30;D-Condutor Ônibus;1305
Nordeste;Ceará;Masculino;26 a 30;E-Condutor Carreta;104
Nordeste;Ceará;Masculino;26 a 30;XB-Condutor Ciclomotor/Carro;3
Nordeste;Ceará;Masculino;31 a 40;A-Condutor Moto;53526
Nordeste;Ceará;Masculino;31 a 40;AB-Condutor Moto/Carro;202823
Nordeste;Ceará;Masculino;31 a 40;AC-Condutor Moto/Caminhão;1538
Nordeste;Ceará;Masculino;31 a 40;AD-Condutor Moto/Ônibus;47918
Nordeste;Ceará;Masculino;31 a 40;AE-Condutor Moto/Carreta;6504
Nordeste;Ceará;Masculino;31 a 40;B-Condutor Carro;79720
Nordeste;Ceará;Masculino;31 a 40;C-Condutor Caminhão;291
Nordeste;Ceará;Masculino;31 a 40;D-Condutor Ônibus;7161
Nordeste;Ceará;Masculino;31 a 40;E-Condutor Carreta;965
Nordeste;Ceará;Masculino;31 a 40;XB-Condutor Ciclomotor/Carro;8
Nordeste;Ceará;Masculino;41 a 50;A-Condutor Moto;30282
Nordeste;Ceará;Masculino;41 a 50;AB-Condutor Moto/Carro;113690
Nordeste;Ceará;Masculino;41 a 50;AC-Condutor Moto/Caminhão;4246
Nordeste;Ceará;Masculino;41 a 50;AD-Condutor Moto/Ônibus;32239
Nordeste;Ceará;Masculino;41 a 50;AE-Condutor Moto/Carreta;5080
Nordeste;Ceará;Masculino;41 a 50;B-Condutor Carro;63956
Nordeste;Ceará;Masculino;41 a 50;C-Condutor Caminhão;1806
Nordeste;Ceará;Masculino;41 a 50;D-Condutor Ônibus;10565
Nordeste;Ceará;Masculino;41 a 50;E-Condutor Carreta;1749
Nordeste;Ceará;Masculino;41 a 50;X-Condutor Ciclomotor;3
Nordeste;Ceará;Masculino;41 a 50;XB-Condutor Ciclomotor/Carro;2
Nordeste;Ceará;Masculino;51 a 60;A-Condutor Moto;15011
Nordeste;Ceará;Masculino;51 a 60;AB-Condutor Moto/Carro;59263
Nordeste;Ceará;Masculino;51 a 60;AC-Condutor Moto/Caminhão;6083
Nordeste;Ceará;Masculino;51 a 60;AD-Condutor Moto/Ônibus;16698
Nordeste;Ceará;Masculino;51 a 60;AE-Condutor Moto/Carreta;2841
Nordeste;Ceará;Masculino;51 a 60;B-Condutor Carro;58930
Nordeste;Ceará;Masculino;51 a 60;C-Condutor Caminhão;5138
Nordeste;Ceará;Masculino;51 a 60;D-Condutor Ônibus;12335
Nordeste;Ceará;Masculino;51 a 60;E-Condutor Carreta;2061
Nordeste;Ceará;Masculino;51 a 60;X-Condutor Ciclomotor;2
Nordeste;Ceará;Masculino;51 a 60;XB-Condutor Ciclomotor/Carro;5
Nordeste;Ceará;Masculino;61 a 70;A-Condutor Moto;4212
Nordeste;Ceará;Masculino;61 a 70;AB-Condutor Moto/Carro;22034
Nordeste;Ceará;Masculino;61 a 70;AC-Condutor Moto/Caminhão;2638
Nordeste;Ceará;Masculino;61 a 70;AD-Condutor Moto/Ônibus;5024
Nordeste;Ceará;Masculino;61 a 70;AE-Condutor Moto/Carreta;957
Nordeste;Ceará;Masculino;61 a 70;B-Condutor Carro;48899
Nordeste;Ceará;Masculino;61 a 70;C-Condutor Caminhão;4791
Nordeste;Ceará;Masculino;61 a 70;D-Condutor Ônibus;8630
Nordeste;Ceará;Masculino;61 a 70;E-Condutor Carreta;1633
Nordeste;Ceará;Masculino;61 a 70;X-Condutor Ciclomotor;4
Nordeste;Ceará;Masculino;71 a 80;A-Condutor Moto;1155
Nordeste;Ceará;Masculino;71 a 80;AB-Condutor Moto/Carro;6409
Nordeste;Ceará;Masculino;71 a 80;AC-Condutor Moto/Caminhão;543
Nordeste;Ceará;Masculino;71 a 80;AD-Condutor Moto/Ônibus;632
Nordeste;Ceará;Masculino;71 a 80;AE-Condutor Moto/Carreta;124
Nordeste;Ceará;Masculino;71 a 80;B-Condutor Carro;31005
Nordeste;Ceará;Masculino;71 a 80;C-Condutor Caminhão;2086
Nordeste;Ceará;Masculino;71 a 80;D-Condutor Ônibus;2746
Nordeste;Ceará;Masculino;71 a 80;E-Condutor Carreta;425
Nordeste;Ceará;Masculino;71 a 80;X-Condutor Ciclomotor;1
Nordeste;Ceará;Masculino;71 a 80;XB-Condutor Ciclomotor/Carro;3
Nordeste;Ceará;Masculino;81 a 90;A-Condutor Moto;187
Nordeste;Ceará;Masculino;81 a 90;AB-Condutor Moto/Carro;1090
Nordeste;Ceará;Masculino;81 a 90;AC-Condutor Moto/Caminhão;72
Nordeste;Ceará;Masculino;81 a 90;AD-Condutor Moto/Ônibus;55
Nordeste;Ceará;Masculino;81 a 90;AE-Condutor Moto/Carreta;6
Nordeste;Ceará;Masculino;81 a 90;B-Condutor Carro;13052
Nordeste;Ceará;Masculino;81 a 90;C-Condutor Caminhão;623
Nordeste;Ceará;Masculino;81 a 90;D-Condutor Ônibus;569
Nordeste;Ceará;Masculino;81 a 90;E-Condutor Carreta;79
Nordeste;Ceará;Masculino;91 a 100;A-Condutor Moto;25
Nordeste;Ceará;Masculino;91 a 100;AB-Condutor Moto/Carro;154
Nordeste;Ceará;Masculino;91 a 100;AC-Condutor Moto/Caminhão;4
Nordeste;Ceará;Masculino;91 a 100;AD-Condutor Moto/Ônibus;1
Nordeste;Ceará;Masculino;91 a 100;B-Condutor Carro;3125
Nordeste;Ceará;Masculino;91 a 100;C-Condutor Caminhão;49
Nordeste;Ceará;Masculino;91 a 100;D-Condutor Ônibus;29
Nordeste;Ceará;Masculino;91 a 100;E-Condutor Carreta;4
Nordeste;Ceará;Masculino;101 a 120;A-Condutor Moto;1
Nordeste;Ceará;Masculino;101 a 120;AB-Condutor Moto/Carro;14
Nordeste;Ceará;Masculino;101 a 120;B-Condutor Carro;162
Nordeste;Ceará;Masculino;101 a 120;C-Condutor Caminhão;2
Nordeste;Ceará;Masculino;101 a 120;D-Condutor Ônibus;1
Nordeste;Ceará;Feminino;18 a 21;A-Condutor Moto;2795
Nordeste;Ceará;Feminino;18 a 21;AB-Condutor Moto/Carro;6932
Nordeste;Ceará;Feminino;18 a 21;B-Condutor Carro;13574
Nordeste;Ceará;Feminino;22 a 25;A-Condutor Moto;9871
Nordeste;Ceará;Feminino;22 a 25;AB-Condutor Moto/Carro;19447
Nordeste;Ceará;Feminino;22 a 25;AD-Condutor Moto/Ônibus;55
Nordeste;Ceará;Feminino;22 a 25;B-Condutor Carro;30872
Nordeste;Ceará;Feminino;22 a 25;D-Condutor Ônibus;7
Nordeste;Ceará;Feminino;22 a 25;XB-Condutor Ciclomotor/Carro;1
Nordeste;Ceará;Feminino;26 a 30;A-Condutor Moto;17927
Nordeste;Ceará;Feminino;26 a 30;AB-Condutor Moto/Carro;33104
Nordeste;Ceará;Feminino;26 a 30;AC-Condutor Moto/Caminhão;3
Nordeste;Ceará;Feminino;26 a 30;AD-Condutor Moto/Ônibus;233
Nordeste;Ceará;Feminino;26 a 30;AE-Condutor Moto/Carreta;5
Nordeste;Ceará;Feminino;26 a 30;B-Condutor Carro;52147
Nordeste;Ceará;Feminino;26 a 30;D-Condutor Ônibus;52
Nordeste;Ceará;Feminino;26 a 30;E-Condutor Carreta;1
Nordeste;Ceará;Feminino;31 a 40;A-Condutor Moto;31429
Nordeste;Ceará;Feminino;31 a 40;AB-Condutor Moto/Carro;60235
Nordeste;Ceará;Feminino;31 a 40;AC-Condutor Moto/Caminhão;15
Nordeste;Ceará;Feminino;31 a 40;AD-Condutor Moto/Ônibus;716
Nordeste;Ceará;Feminino;31 a 40;AE-Condutor Moto/Carreta;27
Nordeste;Ceará;Feminino;31 a 40;B-Condutor Carro;122172
Nordeste;Ceará;Feminino;31 a 40;C-Condutor Caminhão;11
Nordeste;Ceará;Feminino;31 a 40;D-Condutor Ônibus;342
Nordeste;Ceará;Feminino;31 a 40;E-Condutor Carreta;8
Nordeste;Ceará;Feminino;31 a 40;X-Condutor Ciclomotor;1
Nordeste;Ceará;Feminino;31 a 40;XB-Condutor Ciclomotor/Carro;3
Nordeste;Ceará;Feminino;41 a 50;A-Condutor Moto;14075
Nordeste;Ceará;Feminino;41 a 50;AB-Condutor Moto/Carro;25195
Nordeste;Ceará;Feminino;41 a 50;AC-Condutor Moto/Caminhão;56
Nordeste;Ceará;Feminino;41 a 50;AD-Condutor Moto/Ônibus;466
Nordeste;Ceará;Feminino;41 a 50;AE-Condutor Moto/Carreta;22
Nordeste;Ceará;Feminino;41 a 50;B-Condutor Carro;82764
Nordeste;Ceará;Feminino;41 a 50;C-Condutor Caminhão;62
Nordeste;Ceará;Feminino;41 a 50;D-Condutor Ônibus;505
Nordeste;Ceará;Feminino;41 a 50;E-Condutor Carreta;7
Nordeste;Ceará;Feminino;41 a 50;X-Condutor Ciclomotor;1
Nordeste;Ceará;Feminino;51 a 60;A-Condutor Moto;3612
Nordeste;Ceará;Feminino;51 a 60;AB-Condutor Moto/Carro;7695
Nordeste;Ceará;Feminino;51 a 60;AC-Condutor Moto/Caminhão;71
Nordeste;Ceará;Feminino;51 a 60;AD-Condutor Moto/Ônibus;201
Nordeste;Ceará;Feminino;51 a 60;AE-Condutor Moto/Carreta;8
Nordeste;Ceará;Feminino;51 a 60;B-Condutor Carro;60158
Nordeste;Ceará;Feminino;51 a 60;C-Condutor Caminhão;155
Nordeste;Ceará;Feminino;51 a 60;D-Condutor Ônibus;486
Nordeste;Ceará;Feminino;51 a 60;E-Condutor Carreta;9
Nordeste;Ceará;Feminino;51 a 60;XB-Condutor Ciclomotor/Carro;3
Nordeste;Ceará;Feminino;61 a 70;A-Condutor Moto;407
Nordeste;Ceará;Feminino;61 a 70;AB-Condutor Moto/Carro;1229
Nordeste;Ceará;Feminino;61 a 70;AC-Condutor Moto/Caminhão;12
Nordeste;Ceará;Feminino;61 a 70;AD-Condutor Moto/Ônibus;38
Nordeste;Ceará;Feminino;61 a 70;AE-Condutor Moto/Carreta;1
Nordeste;Ceará;Feminino;61 a 70;B-Condutor Carro;34351
Nordeste;Ceará;Feminino;61 a 70;C-Condutor Caminhão;54
Nordeste;Ceará;Feminino;61 a 70;D-Condutor Ônibus;190
Nordeste;Ceará;Feminino;61 a 70;E-Condutor Carreta;7
Nordeste;Ceará;Feminino;61 a 70;X-Condutor Ciclomotor;1
Nordeste;Ceará;Feminino;61 a 70;XB-Condutor Ciclomotor/Carro;1
Nordeste;Ceará;Feminino;71 a 80;A-Condutor Moto;29
Nordeste;Ceará;Feminino;71 a 80;AB-Condutor Moto/Carro;116
Nordeste;Ceará;Feminino;71 a 80;AC-Condutor Moto/Caminhão;3
Nordeste;Ceará;Feminino;71 a 80;AD-Condutor Moto/Ônibus;3
Nordeste;Ceará;Feminino;71 a 80;B-Condutor Carro;13211
Nordeste;Ceará;Feminino;71 a 80;C-Condutor Caminhão;24
Nordeste;Ceará;Feminino;71 a 80;D-Condutor Ônibus;15
Nordeste;Ceará;Feminino;81 a 90;AB-Condutor Moto/Carro;8
Nordeste;Ceará;Feminino;81 a 90;B-Condutor Carro;3472
Nordeste;Ceará;Feminino;81 a 90;C-Condutor Caminhão;2
Nordeste;Ceará;Feminino;81 a 90;D-Condutor Ônibus;5
Nordeste;Ceará;Feminino;91 a 100;AB-Condutor Moto/Carro;1
Nordeste;Ceará;Feminino;91 a 100;B-Condutor Carro;437
Nordeste;Ceará;Feminino;101 a 120;B-Condutor Carro;13
Nordeste;Maranhão;Masculino;18 a 21;A-Condutor Moto;2193
Nordeste;Maranhão;Masculino;18 a 21;AB-Condutor Moto/Carro;14281
Nordeste;Maranhão;Masculino;18 a 21;AC-Condutor Moto/Caminhão;9
Nordeste;Maranhão;Masculino;18 a 21;AD-Condutor Moto/Ônibus;80
Nordeste;Maranhão;Masculino;18 a 21;AE-Condutor Moto/Carreta;1
Nordeste;Maranhão;Masculino;18 a 21;B-Condutor Carro;5440
Nordeste;Maranhão;Masculino;18 a 21;C-Condutor Caminhão;2
Nordeste;Maranhão;Masculino;18 a 21;D-Condutor Ônibus;6
Nordeste;Maranhão;Masculino;22 a 25;A-Condutor Moto;5620
Nordeste;Maranhão;Masculino;22 a 25;AB-Condutor Moto/Carro;32284
Nordeste;Maranhão;Masculino;22 a 25;AC-Condutor Moto/Caminhão;26
Nordeste;Maranhão;Masculino;22 a 25;AD-Condutor Moto/Ônibus;3381
Nordeste;Maranhão;Masculino;22 a 25;AE-Condutor Moto/Carreta;153
Nordeste;Maranhão;Masculino;22 a 25;B-Condutor Carro;12569
Nordeste;Maranhão;Masculino;22 a 25;C-Condutor Caminhão;4
Nordeste;Maranhão;Masculino;22 a 25;D-Condutor Ônibus;395
Nordeste;Maranhão;Masculino;22 a 25;E-Condutor Carreta;19
Nordeste;Maranhão;Masculino;26 a 30;A-Condutor Moto;7841
Nordeste;Maranhão;Masculino;26 a 30;AB-Condutor Moto/Carro;44450
Nordeste;Maranhão;Masculino;26 a 30;AC-Condutor Moto/Caminhão;106
Nordeste;Maranhão;Masculino;26 a 30;AD-Condutor Moto/Ônibus;11384
Nordeste;Maranhão;Masculino;26 a 30;AE-Condutor Moto/Carreta;1443
Nordeste;Maranhão;Masculino;26 a 30;B-Condutor Carro;18580
Nordeste;Maranhão;Masculino;26 a 30;C-Condutor Caminhão;22
Nordeste;Maranhão;Masculino;26 a 30;D-Condutor Ônibus;1878
Nordeste;Maranhão;Masculino;26 a 30;E-Condutor Carreta;173
Nordeste;Maranhão;Masculino;31 a 40;A-Condutor Moto;13976
Nordeste;Maranhão;Masculino;31 a 40;AB-Condutor Moto/Carro;84574
Nordeste;Maranhão;Masculino;31 a 40;AC-Condutor Moto/Caminhão;1068
Nordeste;Maranhão;Masculino;31 a 40;AD-Condutor Moto/Ônibus;30574
Nordeste;Maranhão;Masculino;31 a 40;AE-Condutor Moto/Carreta;6406
Nordeste;Maranhão;Masculino;31 a 40;B-Condutor Carro;41759
Nordeste;Maranhão;Masculino;31 a 40;C-Condutor Caminhão;278
Nordeste;Maranhão;Masculino;31 a 40;D-Condutor Ônibus;8456
Nordeste;Maranhão;Masculino;31 a 40;E-Condutor Carreta;1201
Nordeste;Maranhão;Masculino;31 a 40;X-Condutor Ciclomotor;1
Nordeste;Maranhão;Masculino;41 a 50;A-Condutor Moto;7849
Nordeste;Maranhão;Masculino;41 a 50;AB-Condutor Moto/Carro;42579
Nordeste;Maranhão;Masculino;41 a 50;AC-Condutor Moto/Caminhão;3759
Nordeste;Maranhão;Masculino;41 a 50;AD-Condutor Moto/Ônibus;17162
Nordeste;Maranhão;Masculino;41 a 50;AE-Condutor Moto/Carreta;4087
Nordeste;Maranhão;Masculino;41 a 50;B-Condutor Carro;32167
Nordeste;Maranhão;Masculino;41 a 50;C-Condutor Caminhão;2634
Nordeste;Maranhão;Masculino;41 a 50;D-Condutor Ônibus;9936
Nordeste;Maranhão;Masculino;41 a 50;E-Condutor Carreta;1960
Nordeste;Maranhão;Masculino;51 a 60;A-Condutor Moto;3694
Nordeste;Maranhão;Masculino;51 a 60;AB-Condutor Moto/Carro;17329
Nordeste;Maranhão;Masculino;51 a 60;AC-Condutor Moto/Caminhão;4524
Nordeste;Maranhão;Masculino;51 a 60;AD-Condutor Moto/Ônibus;8899
Nordeste;Maranhão;Masculino;51 a 60;AE-Condutor Moto/Carreta;1643
