Região Habilitação Atual;UF Habilitação Atual;Sexo;Faixa Etária;Categoria;Qt. Condutor Histórico
Nordeste;Ceará;Feminino;31 a 40;AB-Condutor Moto/Carro;84123
Nordeste;Ceará;Feminino;31 a 40;AC-Condutor Moto/Caminhão;8
Nordeste;Ceará;Feminino;31 a 40;AD-Condutor Moto/Ônibus;754
Nordeste;Ceará;Feminino;31 a 40;AE-Condutor Moto/Carreta;35
Nordeste;Ceará;Feminino;31 a 40;B-Condutor Carro;128863
Nordeste;Ceará;Feminino;31 a 40;C-Condutor Caminhão;3
Nordeste;Ceará;Feminino;31 a 40;D-Condutor Ônibus;241
Nordeste;Ceará;Feminino;31 a 40;E-Condutor Carreta;7
Nordeste;Ceará;Feminino;31 a 40;X-Condutor Ciclomotor;1
Nordeste;Ceará;Feminino;31 a 40;XB-Condutor Ciclomotor/Carro;6
Nordeste;Ceará;Feminino;41 a 50;A-Condutor Moto;20656
Nordeste;Ceará;Feminino;41 a 50;AB-Condutor Moto/Carro;43900
Nordeste;Ceará;Feminino;41 a 50;AC-Condutor Moto/Caminhão;26
Nordeste;Ceará;Feminino;41 a 50;AD-Condutor Moto/Ônibus;640
Nordeste;Ceará;Feminino;41 a 50;AE-Condutor Moto/Carreta;28
Nordeste;Ceará;Feminino;41 a 50;B-Condutor Carro;105714
Nordeste;Ceará;Feminino;41 a 50;C-Condutor Caminhão;16
Nordeste;Ceará;Feminino;41 a 50;D-Condutor Ônibus;432
Nordeste;Ceará;Feminino;41 a 50;E-Condutor Carreta;4
Nordeste;Ceará;Feminino;41 a 50;XB-Condutor Ciclomotor/Carro;11
Nordeste;Ceará;Feminino;51 a 60;A-Condutor Moto;6592
Nordeste;Ceará;Feminino;51 a 60;AB-Condutor Moto/Carro;14141
Nordeste;Ceará;Feminino;51 a 60;AC-Condutor Moto/Caminhão;49
Nordeste;Ceará;Feminino;51 a 60;AD-Condutor Moto/Ônibus;241
Nordeste;Ceará;Feminino;51 a 60;AE-Condutor Moto/Carreta;19
Nordeste;Ceará;Feminino;51 a 60;B-Condutor Carro;71367
Nordeste;Ceará;Feminino;51 a 60;C-Condutor Caminhão;67
Nordeste;Ceará;Feminino;51 a 60;D-Condutor Ônibus;450
Nordeste;Ceará;Feminino;51 a 60;E-Condutor Carreta;12
Nordeste;Ceará;Feminino;51 a 60;X-Condutor Ciclomotor;1
Nordeste;Ceará;Feminino;51 a 60;XB-Condutor Ciclomotor/Carro;3
Nordeste;Ceará;Feminino;61 a 70;A-Condutor Moto;996
Nordeste;Ceará;Feminino;61 a 70;AB-Condutor Moto/Carro;2792
Nordeste;Ceará;Feminino;61 a 70;AC-Condutor Moto/Caminhão;17
Nordeste;Ceará;Feminino;61 a 70;AD-Condutor Moto/Ônibus;56
Nordeste;Ceará;Feminino;61 a 70;AE-Condutor Moto/Carreta;1
Nordeste;Ceará;Feminino;61 a 70;B-Condutor Carro;44784
Nordeste;Ceará;Feminino;61 a 70;C-Condutor Caminhão;54
Nordeste;Ceará;Feminino;61 a 70;D-Condutor Ônibus;226
Nordeste;Ceará;Feminino;61 a 70;E-Condutor Carreta;4
Nordeste;Ceará;Feminino;61 a 70;X-Condutor Ciclomotor;1
Nordeste;Ceará;Feminino;61 a 70;XB-Condutor Ciclomotor/Carro;3
Nordeste;Ceará;Feminino;71 a 80;A-Condutor Moto;88
Nordeste;Ceará;Feminino;71 a 80;AB-Condutor Moto/Carro;314
Nordeste;Ceará;Feminino;71 a 80;AC-Condutor Moto/Caminhão;2
Nordeste;Ceará;Feminino;71 a 80;AD-Condutor Moto/Ônibus;4
Nordeste;Ceará;Feminino;71 a 80;AE-Condutor Moto/Carreta;1
Nordeste;Ceará;Feminino;71 a 80;B-Condutor Carro;20519
Nordeste;Ceará;Feminino;71 a 80;C-Condutor Caminhão;22
Nordeste;Ceará;Feminino;71 a 80;D-Condutor Ônibus;41
Nordeste;Ceará;Feminino;71 a 80;E-Condutor Carreta;3
Nordeste;Ceará;Feminino;81 a 90;A-Condutor Moto;3
Nordeste;Ceará;Feminino;81 a 90;AB-Condutor Moto/Carro;20
Nordeste;Ceará;Feminino;81 a 90;AC-Condutor Moto/Caminhão;1
Nordeste;Ceará;Feminino;81 a 90;AD-Condutor Moto/Ônibus;2
Nordeste;Ceará;Feminino;81 a 90;B-Condutor Carro;6261
Nordeste;Ceará;Feminino;81 a 90;C-Condutor Caminhão;10
Nordeste;Ceará;Feminino;81 a 90;D-Condutor Ônibus;5
Nordeste;Ceará;Feminino;91 a 100;AB-Condutor Moto/Carro;3
Nordeste;Ceará;Feminino;91 a 100;B-Condutor Carro;1190
Nordeste;Ceará;Feminino;91 a 100;D-Condutor Ônibus;1
Nordeste;Ceará;Feminino;101 a 120;B-Condutor Carro;54
Nordeste;Maranhão;Masculino;18 a 21;A-Condutor Moto;610
Nordeste;Maranhão;Masculino;18 a 21;AB-Condutor Moto/Carro;11284
Nordeste;Maranhão;Masculino;18 a 21;AD-Condutor Moto/Ônibus;42
Nordeste;Maranhão;Masculino;18 a 21;AE-Condutor Moto/Carreta;1
Nordeste;Maranhão;Masculino;18 a 21;B-Condutor Carro;3376
Nordeste;Maranhão;Masculino;18 a 21;D-Condutor Ônibus;1
Nordeste;Maranhão;Masculino;22 a 25;A-Condutor Moto;3767
Nordeste;Maranhão;Masculino;22 a 25;AB-Condutor Moto/Carro;29270
Nordeste;Maranhão;Masculino;22 a 25;AC-Condutor Moto/Caminhão;8
Nordeste;Maranhão;Masculino;22 a 25;AD-Condutor Moto/Ônibus;1634
Nordeste;Maranhão;Masculino;22 a 25;AE-Condutor Moto/Carreta;115
Nordeste;Maranhão;Masculino;22 a 25;B-Condutor Carro;9339
Nordeste;Maranhão;Masculino;22 a 25;C-Condutor Caminhão;2
Nordeste;Maranhão;Masculino;22 a 25;D-Condutor Ônibus;152
Nordeste;Maranhão;Masculino;22 a 25;E-Condutor Carreta;8
Nordeste;Maranhão;Masculino;26 a 30;A-Condutor Moto;7032
Nordeste;Maranhão;Masculino;26 a 30;AB-Condutor Moto/Carro;48269
Nordeste;Maranhão;Masculino;26 a 30;AC-Condutor Moto/Caminhão;40
Nordeste;Maranhão;Masculino;26 a 30;AD-Condutor Moto/Ônibus;7260
Nordeste;Maranhão;Masculino;26 a 30;AE-Condutor Moto/Carreta;899
Nordeste;Maranhão;Masculino;26 a 30;B-Condutor Carro;17104
Nordeste;Maranhão;Masculino;26 a 30;C-Condutor Caminhão;5
Nordeste;Maranhão;Masculino;26 a 30;D-Condutor Ônibus;899
Nordeste;Maranhão;Masculino;26 a 30;E-Condutor Carreta;86
Nordeste;Maranhão;Masculino;26 a 30;XB-Condutor Ciclomotor/Carro;1
Nordeste;Maranhão;Masculino;31 a 40;A-Condutor Moto;14367
Nordeste;Maranhão;Masculino;31 a 40;AB-Condutor Moto/Carro;101012
Nordeste;Maranhão;Masculino;31 a 40;AC-Condutor Moto/Caminhão;376
Nordeste;Maranhão;Masculino;31 a 40;AD-Condutor Moto/Ônibus;31872
Nordeste;Maranhão;Masculino;31 a 40;AE-Condutor Moto/Carreta;6494
Nordeste;Maranhão;Masculino;31 a 40;B-Condutor Carro;41205
Nordeste;Maranhão;Masculino;31 a 40;C-Condutor Caminhão;78
Nordeste;Maranhão;Masculino;31 a 40;D-Condutor Ônibus;6351
Nordeste;Maranhão;Masculino;31 a 40;E-Condutor Carreta;879
Nordeste;Maranhão;Masculino;41 a 50;A-Condutor Moto;9598
Nordeste;Maranhão;Masculino;41 a 50;AB-Condutor Moto/Carro;63861
Nordeste;Maranhão;Masculino;41 a 50;AC-Condutor Moto/Caminhão;2658
Nordeste;Maranhão;Masculino;41 a 50;AD-Condutor Moto/Ônibus;24040
Nordeste;Maranhão;Masculino;41 a 50;AE-Condutor Moto/Carreta;6083
Nordeste;Maranhão;Masculino;41 a 50;B-Condutor Carro;37666
Nordeste;Maranhão;Masculino;41 a 50;C-Condutor Caminhão;1320
Nordeste;Maranhão;Masculino;41 a 50;D-Condutor Ônibus;9555
Nordeste;Maranhão;Masculino;41 a 50;E-Condutor Carreta;1899
Nordeste;Maranhão;Masculino;41 a 50;X-Condutor Ciclomotor;1
Nordeste;Maranhão;Masculino;51 a 60;A-Condutor Moto;5026
Nordeste;Maranhão;Masculino;51 a 60;AB-Condutor Moto/Carro;28167
Nordeste;Maranhão;Masculino;51 a 60;AC-Condutor Moto/Caminhão;4255
Nordeste;Maranhão;Masculino;51 a 60;AD-Condutor Moto/Ônibus;11339
Nordeste;Maranhão;Masculino;51 a 60;AE-Condutor Moto/Carreta;2418
Nordeste;Maranhão;Masculino;51 a 60;B-Condutor Carro;28107
Nordeste;Maranhão;Masculino;51 a 60;C-Condutor Caminhão;4131
Nordeste;Maranhão;Masculino;51 a 60;D-Condutor Ônibus;10480
Nordeste;Maranhão;Masculino;51 a 60;E-Condutor Carreta;1858
Nordeste;Maranhão;Masculino;61 a 70;A-Condutor Moto;1870
Nordeste;Maranhão;Masculino;61 a 70;AB-Condutor Moto/Carro;10355
Nordeste;Maranhão;Masculino;61 a 70;AC-Condutor Moto/Caminhão;2281
Nordeste;Maranhão;Masculino;61 a 70;AD-Condutor Moto/Ônibus;4568
Nordeste;Maranhão;Masculino;61 a 70;AE-Condutor Moto/Carreta;805
Nordeste;Maranhão;Masculino;61 a 70;B-Condutor Carro;21784
Nordeste;Maranhão;Masculino;61 a 70;C-Condutor Caminhão;4633
Nordeste;Maranhão;Masculino;61 a 70;D-Condutor Ônibus;10926
Nordeste;Maranhão;Masculino;61 a 70;E-Condutor Carreta;1322
Nordeste;Maranhão;Masculino;71 a 80;A-Condutor Moto;463
Nordeste;Maranhão;Masculino;71 a 80;AB-Condutor Moto/Carro;2671
Nordeste;Maranhão;Masculino;71 a 80;AC-Condutor Moto/Caminhão;515
Nordeste;Maranhão;Masculino;71 a 80;AD-Condutor Moto/Ônibus;763
Nordeste;Maranhão;Masculino;71 a 80;AE-Condutor Moto/Carreta;90
Nordeste;Maranhão;Masculino;71 a 80;B-Condutor Carro;14051
Nordeste;Maranhão;Masculino;71 a 80;C-Condutor Caminhão;3175
Nordeste;Maranhão;Masculino;71 a 80;D-Condutor Ônibus;4416
Nordeste;Maranhão;Masculino;71 a 80;E-Condutor Carreta;373
Nordeste;Maranhão;Masculino;81 a 90;A-Condutor Moto;89
Nordeste;Maranhão;Masculino;81 a 90;AB-Condutor Moto/Carro;339
Nordeste;Maranhão;Masculino;81 a 90;AC-Condutor Moto/Caminhão;112
Nordeste;Maranhão;Masculino;81 a 90;AD-Condutor Moto/Ônibus;94
Nordeste;Maranhão;Masculino;81 a 90;AE-Condutor Moto/Carreta;9
Nordeste;Maranhão;Masculino;81 a 90;B-Condutor Carro;5151
Nordeste;Maranhão;Masculino;81 a 90;C-Condutor Caminhão;1942
Nordeste;Maranhão;Masculino;81 a 90;D-Condutor Ônibus;1273
Nordeste;Maranhão;Masculino;81 a 90;E-Condutor Carreta;68
Nordeste;Maranhão;Masculino;91 a 100;A-Condutor Moto;9
Nordeste;Maranhão;Masculino;91 a 100;AB-Condutor Moto/Carro;41
Nordeste;Maranhão;Masculino;91 a 100;AC-Condutor Moto/Caminhão;21
Nordeste;Maranhão;Masculino;91 a 100;AD-Condutor Moto/Ônibus;9
Nordeste;Maranhão;Masculino;91 a 100;AE-Condutor Moto/Carreta;1
Nordeste;Maranhão;Masculino;91 a 100;B-Condutor Carro;1590
Nordeste;Maranhão;Masculino;91 a 100;C-Condutor Caminhão;664
Nordeste;Maranhão;Masculino;91 a 100;D-Condutor Ônibus;207
Nordeste;Maranhão;Masculino;91 a 100;E-Condutor Carreta;5
Nordeste;Maranhão;Masculino;101 a 120;AB-Condutor Moto/Carro;3
Nordeste;Maranhão;Masculino;101 a 120;B-Condutor Carro;229
Nordeste;Maranhão;Masculino;101 a 120;C-Condutor Caminhão;58
Nordeste;Maranhão;Masculino;101 a 120;D-Condutor Ônibus;5
Nordeste;Maranhão;Masculino;101 a 120;E-Condutor Carreta;1
Nordeste;Maranhão;Feminino;18 a 21;A-Condutor Moto;262
Nordeste;Maranhão;Feminino;18 a 21;AB-Condutor Moto/Carro;2921
Nordeste;Maranhão;Feminino;18 a 21;B-Condutor Carro;2456
Nordeste;Maranhão;Feminino;22 a 25;A-Condutor Moto;1670
Nordeste;Maranhão;Feminino;22 a 25;AB-Condutor Moto/Carro;8166
Nordeste;Maranhão;Feminino;22 a 25;AD-Condutor Moto/Ônibus;15
Nordeste;Maranhão;Feminino;22 a 25;B-Condutor Carro;7342
Nordeste;Maranhão;Feminino;22 a 25;D-Condutor Ônibus;5
Nordeste;Maranhão;Feminino;22 a 25;XB-Condutor Ciclomotor/Carro;1
Nordeste;Maranhão;Feminino;26 a 30;A-Condutor Moto;3485
Nordeste;Maranhão;Feminino;26 a 30;AB-Condutor Moto/Carro;15510
Nordeste;Maranhão;Feminino;26 a 30;AD-Condutor Moto/Ônibus;105
Nordeste;Maranhão;Feminino;26 a 30;AE-Condutor Moto/Carreta;4
Nordeste;Maranhão;Feminino;26 a 30;B-Condutor Carro;16190
Nordeste;Maranhão;Feminino;26 a 30;D-Condutor Ônibus;32
Nordeste;Maranhão;Feminino;26 a 30;E-Condutor Carreta;1
Nordeste;Maranhão;Feminino;31 a 40;A-Condutor Moto;8166
Nordeste;Maranhão;Feminino;31 a 40;AB-Condutor Moto/Carro;34502
Nordeste;Maranhão;Feminino;31 a 40;AC-Condutor Moto/Caminhão;4
Nordeste;Maranhão;Feminino;31 a 40;AD-Condutor Moto/Ônibus;469
Nordeste;Maranhão;Feminino;31 a 40;AE-Condutor Moto/Carreta;45
Nordeste;Maranhão;Feminino;31 a 40;B-Condutor Carro;45634
Nordeste;Maranhão;Feminino;31 a 40;D-Condutor Ônibus;151
Nordeste;Maranhão;Feminino;31 a 40;E-Condutor Carreta;6
Nordeste;Maranhão;Feminino;41 a 50;A-Condutor Moto;4890
Nordeste;Maranhão;Feminino;41 a 50;AB-Condutor Moto/Carro;19307
Nordeste;Maranhão;Feminino;41 a 50;AC-Condutor Moto/Caminhão;43
Nordeste;Maranhão;Feminino;41 a 50;AD-Condutor Moto/Ônibus;358
Nordeste;Maranhão;Feminino;41 a 50;AE-Condutor Moto/Carreta;37
Nordeste;Maranhão;Feminino;41 a 50;B-Condutor Carro;38772
Nordeste;Maranhão;Feminino;41 a 50;C-Condutor Caminhão;21
Nordeste;Maranhão;Feminino;41 a 50;D-Condutor Ônibus;255
Nordeste;Maranhão;Feminino;41 a 50;E-Condutor Carreta;12
Nordeste;Maranhão;Feminino;51 a 60;A-Condutor Moto;1680
Nordeste;Maranhão;Feminino;51 a 60;AB-Condutor Moto/Carro;6237
Nordeste;Maranhão;Feminino;51 a 60;AC-Condutor Moto/Caminhão;78
Nordeste;Maranhão;Feminino;51 a 60;AD-Condutor Moto/Ônibus;114
Nordeste;Maranhão;Feminino;51 a 60;AE-Condutor Moto/Carreta;14
Nordeste;Maranhão;Feminino;51 a 60;B-Condutor Carro;24371
Nordeste;Maranhão;Feminino;51 a 60;C-Condutor Caminhão;73
Nordeste;Maranhão;Feminino;51 a 60;D-Condutor Ônibus;198
Nordeste;Maranhão;Feminino;51 a 60;E-Condutor Carreta;14
Nordeste;Maranhão;Feminino;61 a 70;A-Condutor Moto;239
Nordeste;Maranhão;Feminino;61 a 70;AB-Condutor Moto/Carro;1241
Nordeste;Maranhão;Feminino;61 a 70;AC-Condutor Moto/Caminhão;41
Nordeste;Maranhão;Feminino;61 a 70;AD-Condutor Moto/Ônibus;33
Nordeste;Maranhão;Feminino;61 a 70;AE-Condutor Moto/Carreta;4
Nordeste;Maranhão;Feminino;61 a 70;B-Condutor Carro;14079
Nordeste;Maranhão;Feminino;61 a 70;C-Condutor Caminhão;77
Nordeste;Maranhão;Feminino;61 a 70;D-Condutor Ônibus;108
Nordeste;Maranhão;Feminino;61 a 70;E-Condutor Carreta;5
Nordeste;Maranhão;Feminino;71 a 80;A-Condutor Moto;22
Nordeste;Maranhão;Feminino;71 a 80;AB-Condutor Moto/Carro;120
Nordeste;Maranhão;Feminino;71 a 80;AC-Condutor Moto/Caminhão;3
Nordeste;Maranhão;Feminino;71 a 80;B-Condutor Carro;5406
Nordeste;Maranhão;Feminino;71 a 80;C-Condutor Caminhão;22
Nordeste;Maranhão;Feminino;71 a 80;D-Condutor Ônibus;21
Nordeste;Maranhão;Feminino;71 a 80;E-Condutor Carreta;2
Nordeste;Maranhão;Feminino;81 a 90;A-Condutor Moto;1
Nordeste;Maranhão;Feminino;81 a 90;AB-Condutor Moto/Carro;9
Nordeste;Maranhão;Feminino;81 a 90;AD-Condutor Moto/Ônibus;2
Nordeste;Maranhão;Feminino;81 a 90;B-Condutor Carro;1379
Nordeste;Maranhão;Feminino;81 a 90;C-Condutor Caminhão;10
Nordeste;Maranhão;Feminino;81 a 90;D-Condutor Ônibus;4
Nordeste;Maranhão;Feminino;91 a 100;B-Condutor Carro;274
Nordeste;Maranhão;Feminino;101 a 120;B-Condutor Carro;20
Nordeste;Paraíba;Masculino;18 a 21;A-Condutor Moto;238
Nordeste;Paraíba;Masculino;18 a 21;AB-Condutor Moto/Carro;11021
Nordeste;Paraíba;Masculino;18 a 21;AC-Condutor Moto/Caminhão;38
Nordeste;Paraíba;Masculino;18 a 21;AD-Condutor Moto/Ônibus;27
Nordeste;Paraíba;Masculino;18 a 21;B-Condutor Carro;3093
Nordeste;Paraíba;Masculino;18 a 21;C-Condutor Caminhão;2
Nordeste;Paraíba;Masculino;22 a 25;A-Condutor Moto;1412
Nordeste;Paraíba;Masculino;22 a 25;AB-Condutor Moto/Carro;28525
Nordeste;Paraíba;Masculino;22 a 25;AC-Condutor Moto/Caminhão;97
Nordeste;Paraíba;Masculino;22 a 25;AD-Condutor Moto/Ônibus;1305
Nordeste;Paraíba;Masculino;22 a 25;AE-Condutor Moto/Carreta;91
Nordeste;Paraíba;Masculino;22 a 25;B-Condutor Carro;7598
Nordeste;Paraíba;Masculino;22 a 25;C-Condutor Caminhão;12
Nordeste;Paraíba;Masculino;22 a 25;D-Condutor Ônibus;75
Nordeste;Paraíba;Masculino;22 a 25;E-Condutor Carreta;4
Nordeste;Paraíba;Masculino;22 a 25;X-Condutor Ciclomotor;1
Nordeste;Paraíba;Masculino;26 a 30;A-Condutor Moto;3099
Nordeste;Paraíba;Masculino;26 a 30;AB-Condutor Moto/Carro;46440
Nordeste;Paraíba;Masculino;26 a 30;AC-Condutor Moto/Caminhão;168
Nordeste;Paraíba;Masculino;26 a 30;AD-Condutor Moto/Ônibus;4261
Nordeste;Paraíba;Masculino;26 a 30;AE-Condutor Moto/Carreta;493
Nordeste;Paraíba;Masculino;26 a 30;B-Condutor Carro;13023
Nordeste;Paraíba;Masculino;26 a 30;C-Condutor Caminhão;14
Nordeste;Paraíba;Masculino;26 a 30;D-Condutor Ônibus;307
Nordeste;Paraíba;Masculino;26 a 30;E-Condutor Carreta;34
Nordeste;Paraíba;Masculino;31 a 40;A-Condutor Moto;8807
Nordeste;Paraíba;Masculino;31 a 40;AB-Condutor Moto/Carro;100560
Nordeste;Paraíba;Masculino;31 a 40;AC-Condutor Moto/Caminhão;1281
Nordeste;Paraíba;Masculino;31 a 40;AD-Condutor Moto/Ônibus;18371
Nordeste;Paraíba;Masculino;31 a 40;AE-Condutor Moto/Carreta;3504
Nordeste;Paraíba;Masculino;31 a 40;B-Condutor Carro;30496
Nordeste;Paraíba;Masculino;31 a 40;C-Condutor Caminhão;169
Nordeste;Paraíba;Masculino;31 a 40;D-Condutor Ônibus;1986
Nordeste;Paraíba;Masculino;31 a 40;E-Condutor Carreta;418
Nordeste;Paraíba;Masculino;31 a 40;X-Condutor Ciclomotor;7
Nordeste;Paraíba;Masculino;31 a 40;XB-Condutor Ciclomotor/Carro;2
Nordeste;Paraíba;Masculino;41 a 50;A-Condutor Moto;6708
Nordeste;Paraíba;Masculino;41 a 50;AB-Condutor Moto/Carro;69564
Nordeste;Paraíba;Masculino;41 a 50;AC-Condutor Moto/Caminhão;2484
Nordeste;Paraíba;Masculino;41 a 50;AD-Condutor Moto/Ônibus;17478
Nordeste;Paraíba;Masculino;41 a 50;AE-Condutor Moto/Carreta;4194
Nordeste;Paraíba;Masculino;41 a 50;B-Condutor Carro;34057
Nordeste;Paraíba;Masculino;41 a 50;C-Condutor Caminhão;916
Nordeste;Paraíba;Masculino;41 a 50;D-Condutor Ônibus;5221
Nordeste;Paraíba;Masculino;41 a 50;E-Condutor Carreta;1412
Nordeste;Paraíba;Masculino;41 a 50;X-Condutor Ciclomotor;3
Nordeste;Paraíba;Masculino;41 a 50;XB-Condutor Ciclomotor/Carro;1
Nordeste;Paraíba;Masculino;51 a 60;A-Condutor Moto;4049
Nordeste;Paraíba;Masculino;51 a 60;AB-Condutor Moto/Carro;37966
Nordeste;Paraíba;Masculino;51 a 60;AC-Condutor Moto/Caminhão;3549
Nordeste;Paraíba;Masculino;51 a 60;AD-Condutor Moto/Ônibus;9107
Nordeste;Paraíba;Masculino;51 a 60;AE-Condutor Moto/Carreta;2277
Nordeste;Paraíba;Masculino;51 a 60;B-Condutor Carro;33466
Nordeste;Paraíba;Masculino;51 a 60;C-Condutor Caminhão;3232
Nordeste;Paraíba;Masculino;51 a 60;D-Condutor Ônibus;6852
Nordeste;Paraíba;Masculino;51 a 60;E-Condutor Carreta;1705
Nordeste;Paraíba;Masculino;51 a 60;X-Condutor Ciclomotor;9
Nordeste;Paraíba;Masculino;51 a 60;XB-Condutor Ciclomotor/Carro;1
Nordeste;Paraíba;Masculino;61 a 70;A-Condutor Moto;1680
Nordeste;Paraíba;Masculino;61 a 70;AB-Condutor Moto/Carro;16550
Nordeste;Paraíba;Masculino;61 a 70;AC-Condutor Moto/Caminhão;1387
Nordeste;Paraíba;Masculino;61 a 70;AD-Condutor Moto/Ônibus;3820
Nordeste;Paraíba;Masculino;61 a 70;AE-Condutor Moto/Carreta;784
Nordeste;Paraíba;Masculino;61 a 70;B-Condutor Carro;33680
Nordeste;Paraíba;Masculino;61 a 70;C-Condutor Caminhão;2966
Nordeste;Paraíba;Masculino;61 a 70;D-Condutor Ônibus;7921
Nordeste;Paraíba;Masculino;61 a 70;E-Condutor Carreta;1263
Nordeste;Paraíba;Masculino;61 a 70;X-Condutor Ciclomotor;2
Nordeste;Paraíba;Masculino;61 a 70;XB-Condutor Ciclomotor/Carro;1
Nordeste;Paraíba;Masculino;71 a 80;A-Condutor Moto;619
Nordeste;Paraíba;Masculino;71 a 80;AB-Condutor Moto/Carro;5246
Nordeste;Paraíba;Masculino;71 a 80;AC-Condutor Moto/Caminhão;380
Nordeste;Paraíba;Masculino;71 a 80;AD-Condutor Moto/Ônibus;809
Nordeste;Paraíba;Masculino;71 a 80;AE-Condutor Moto/Carreta;143
Nordeste;Paraíba;Masculino;71 a 80;B-Condutor Carro;24776
Nordeste;Paraíba;Masculino;71 a 80;C-Condutor Caminhão;1905
Nordeste;Paraíba;Masculino;71 a 80;D-Condutor Ônibus;4446
Nordeste;Paraíba;Masculino;71 a 80;E-Condutor Carreta;477
Nordeste;Paraíba;Masculino;71 a 80;X-Condutor Ciclomotor;1
Nordeste;Paraíba;Masculino;71 a 80;XB-Condutor Ciclomotor/Carro;2
Nordeste;Paraíba;Masculino;81 a 90;A-Condutor Moto;182
Nordeste;Paraíba;Masculino;81 a 90;AB-Condutor Moto/Carro;1133
Nordeste;Paraíba;Masculino;81 a 90;AC-Condutor Moto/Caminhão;114
Nordeste;Paraíba;Masculino;81 a 90;AD-Condutor Moto/Ônibus;138
Nordeste;Paraíba;Masculino;81 a 90;AE-Condutor Moto/Carreta;17
Nordeste;Paraíba;Masculino;81 a 90;B-Condutor Carro;11614
Nordeste;Paraíba;Masculino;81 a 90;C-Condutor Caminhão;1152
Nordeste;Paraíba;Masculino;81 a 90;D-Condutor Ônibus;1947
Nordeste;Paraíba;Masculino;81 a 90;E-Condutor Carreta;141
Nordeste;Paraíba;Masculino;91 a 100;A-Condutor Moto;16
Nordeste;Paraíba;Masculino;91 a 100;AB-Condutor Moto/Carro;133
Nordeste;Paraíba;Masculino;91 a 100;AC-Condutor Moto/Caminhão;11
Nordeste;Paraíba;Masculino;91 a 100;AD-Condutor Moto/Ônibus;10
Nordeste;Paraíba;Masculino;91 a 100;AE-Condutor Moto/Carreta;2
Nordeste;Paraíba;Masculino;91 a 100;B-Condutor Carro;3748
Nordeste;Paraíba;Masculino;91 a 100;C-Condutor Caminhão;321
Nordeste;Paraíba;Masculino;91 a 100;D-Condutor Ônibus;367
Nordeste;Paraíba;Masculino;91 a 100;E-Condutor Carreta;18
Nordeste;Paraíba;Masculino;101 a 120;AB-Condutor Moto/Carro;8
Nordeste;Paraíba;Masculino;101 a 120;B-Condutor Carro;482
Nordeste;Paraíba;Masculino;101 a 120;C-Condutor Caminhão;24
Nordeste;Paraíba;Masculino;101 a 120;D-Condutor Ônibus;19
Nordeste;Paraíba;Feminino;18 a 21;A-Condutor Moto;76
Nordeste;Paraíba;Feminino;18 a 21;AB-Condutor Moto/Carro;2410
Nordeste;Paraíba;Feminino;18 a 21;B-Condutor Carro;2905
Nordeste;Paraíba;Feminino;22 a 25;A-Condutor Moto;406
Nordeste;Paraíba;Feminino;22 a 25;AB-Condutor Moto/Carro;7134
Nordeste;Paraíba;Feminino;22 a 25;AD-Condutor Moto/Ônibus;6
Nordeste;Paraíba;Feminino;22 a 25;B-Condutor Carro;8882
Nordeste;Paraíba;Feminino;22 a 25;D-Condutor Ônibus;1
Nordeste;Paraíba;Feminino;26 a 30;A-Condutor Moto;1148
Nordeste;Paraíba;Feminino;26 a 30;AB-Condutor Moto/Carro;12966
Nordeste;Paraíba;Feminino;26 a 30;AC-Condutor Moto/Caminhão;3
Nordeste;Paraíba;Feminino;26 a 30;AD-Condutor Moto/Ônibus;43
Nordeste;Paraíba;Feminino;26 a 30;AE-Condutor Moto/Carreta;2
Nordeste;Paraíba;Feminino;26 a 30;B-Condutor Carro;17028
Nordeste;Paraíba;Feminino;26 a 30;D-Condutor Ônibus;10
Nordeste;Paraíba;Feminino;26 a 30;XB-Condutor Ciclomotor/Carro;3
Nordeste;Paraíba;Feminino;31 a 40;A-Condutor Moto;3239
Nordeste;Paraíba;Feminino;31 a 40;AB-Condutor Moto/Carro;28864
Nordeste;Paraíba;Feminino;31 a 40;AC-Condutor Moto/Caminhão;8
Nordeste;Paraíba;Feminino;31 a 40;AD-Condutor Moto/Ônibus;206
Nordeste;Paraíba;Feminino;31 a 40;AE-Condutor Moto/Carreta;20
Nordeste;Paraíba;Feminino;31 a 40;B-Condutor Carro;45591
Nordeste;Paraíba;Feminino;31 a 40;C-Condutor Caminhão;4
Nordeste;Paraíba;Feminino;31 a 40;D-Condutor Ônibus;87
Nordeste;Paraíba;Feminino;31 a 40;E-Condutor Carreta;3
Nordeste;Paraíba;Feminino;31 a 40;X-Condutor Ciclomotor;4
Nordeste;Paraíba;Feminino;31 a 40;XB-Condutor Ciclomotor/Carro;2
Nordeste;Paraíba;Feminino;41 a 50;A-Condutor Moto;2132
Nordeste;Paraíba;Feminino;41 a 50;AB-Condutor Moto/Carro;15158
Nordeste;Paraíba;Feminino;41 a 50;AC-Condutor Moto/Caminhão;21
Nordeste;Paraíba;Feminino;41 a 50;AD-Condutor Moto/Ônibus;231
Nordeste;Paraíba;Feminino;41 a 50;AE-Condutor Moto/Carreta;19
Nordeste;Paraíba;Feminino;41 a 50;B-Condutor Carro;41146
Nordeste;Paraíba;Feminino;41 a 50;C-Condutor Caminhão;12
Nordeste;Paraíba;Feminino;41 a 50;D-Condutor Ônibus;198
Nordeste;Paraíba;Feminino;41 a 50;E-Condutor Carreta;5
