Região Habilitação Atual;UF Habilitação Atual;Sexo;Faixa Etária;Categoria;Qt. Condutor Histórico
Nordeste;Sergipe;Feminino;51 a 60;XB-Condutor Ciclomotor/Carro;2
Nordeste;Sergipe;Feminino;61 a 70;A-Condutor Moto;92
Nordeste;Sergipe;Feminino;61 a 70;AB-Condutor Moto/Carro;506
Nordeste;Sergipe;Feminino;61 a 70;AC-Condutor Moto/Caminhão;3
Nordeste;Sergipe;Feminino;61 a 70;AD-Condutor Moto/Ônibus;14
Nordeste;Sergipe;Feminino;61 a 70;AE-Condutor Moto/Carreta;3
Nordeste;Sergipe;Feminino;61 a 70;B-Condutor Carro;12386
Nordeste;Sergipe;Feminino;61 a 70;C-Condutor Caminhão;15
Nordeste;Sergipe;Feminino;61 a 70;D-Condutor Ônibus;46
Nordeste;Sergipe;Feminino;61 a 70;E-Condutor Carreta;3
Nordeste;Sergipe;Feminino;61 a 70;X-Condutor Ciclomotor;5
Nordeste;Sergipe;Feminino;61 a 70;XB-Condutor Ciclomotor/Carro;2
Nordeste;Sergipe;Feminino;71 a 80;A-Condutor Moto;8
Nordeste;Sergipe;Feminino;71 a 80;AB-Condutor Moto/Carro;49
Nordeste;Sergipe;Feminino;71 a 80;AD-Condutor Moto/Ônibus;1
Nordeste;Sergipe;Feminino;71 a 80;B-Condutor Carro;5287
Nordeste;Sergipe;Feminino;71 a 80;C-Condutor Caminhão;9
Nordeste;Sergipe;Feminino;71 a 80;D-Condutor Ônibus;17
Nordeste;Sergipe;Feminino;81 a 90;AB-Condutor Moto/Carro;5
Nordeste;Sergipe;Feminino;81 a 90;B-Condutor Carro;1221
Nordeste;Sergipe;Feminino;81 a 90;C-Condutor Caminhão;4
Nordeste;Sergipe;Feminino;81 a 90;D-Condutor Ônibus;5
Nordeste;Sergipe;Feminino;91 a 100;B-Condutor Carro;216
Nordeste;Sergipe;Feminino;101 a 120;B-Condutor Carro;14
Norte;Acre;Masculino;18 a 21;A-Condutor Moto;697
Norte;Acre;Masculino;18 a 21;AB-Condutor Moto/Carro;6002
Norte;Acre;Masculino;18 a 21;AC-Condutor Moto/Caminhão;18
Norte;Acre;Masculino;18 a 21;AD-Condutor Moto/Ônibus;12
Norte;Acre;Masculino;18 a 21;AE-Condutor Moto/Carreta;1
Norte;Acre;Masculino;18 a 21;B-Condutor Carro;641
Norte;Acre;Masculino;22 a 25;A-Condutor Moto;1810
Norte;Acre;Masculino;22 a 25;AB-Condutor Moto/Carro;11289
Norte;Acre;Masculino;22 a 25;AC-Condutor Moto/Caminhão;33
Norte;Acre;Masculino;22 a 25;AD-Condutor Moto/Ônibus;540
Norte;Acre;Masculino;22 a 25;AE-Condutor Moto/Carreta;50
Norte;Acre;Masculino;22 a 25;B-Condutor Carro;1086
Norte;Acre;Masculino;22 a 25;C-Condutor Caminhão;2
Norte;Acre;Masculino;22 a 25;D-Condutor Ônibus;7
Norte;Acre;Masculino;26 a 30;A-Condutor Moto;3244
Norte;Acre;Masculino;26 a 30;AB-Condutor Moto/Carro;15887
Norte;Acre;Masculino;26 a 30;AC-Condutor Moto/Caminhão;28
Norte;Acre;Masculino;26 a 30;AD-Condutor Moto/Ônibus;1456
Norte;Acre;Masculino;26 a 30;AE-Condutor Moto/Carreta;206
Norte;Acre;Masculino;26 a 30;B-Condutor Carro;1521
Norte;Acre;Masculino;26 a 30;C-Condutor Caminhão;2
Norte;Acre;Masculino;26 a 30;D-Condutor Ônibus;33
Norte;Acre;Masculino;26 a 30;E-Condutor Carreta;7
Norte;Acre;Masculino;31 a 40;A-Condutor Moto;5563
Norte;Acre;Masculino;31 a 40;AB-Condutor Moto/Carro;29514
Norte;Acre;Masculino;31 a 40;AC-Condutor Moto/Caminhão;119
Norte;Acre;Masculino;31 a 40;AD-Condutor Moto/Ônibus;5865
Norte;Acre;Masculino;31 a 40;AE-Condutor Moto/Carreta;1131
Norte;Acre;Masculino;31 a 40;B-Condutor Carro;2968
Norte;Acre;Masculino;31 a 40;C-Condutor Caminhão;8
Norte;Acre;Masculino;31 a 40;D-Condutor Ônibus;141
Norte;Acre;Masculino;31 a 40;E-Condutor Carreta;23
Norte;Acre;Masculino;41 a 50;A-Condutor Moto;3817
Norte;Acre;Masculino;41 a 50;AB-Condutor Moto/Carro;23135
Norte;Acre;Masculino;41 a 50;AC-Condutor Moto/Caminhão;584
Norte;Acre;Masculino;41 a 50;AD-Condutor Moto/Ônibus;6250
Norte;Acre;Masculino;41 a 50;AE-Condutor Moto/Carreta;1365
Norte;Acre;Masculino;41 a 50;B-Condutor Carro;3307
Norte;Acre;Masculino;41 a 50;C-Condutor Caminhão;101
Norte;Acre;Masculino;41 a 50;D-Condutor Ônibus;404
Norte;Acre;Masculino;41 a 50;E-Condutor Carreta;113
Norte;Acre;Masculino;41 a 50;X-Condutor Ciclomotor;2
Norte;Acre;Masculino;51 a 60;A-Condutor Moto;1945
Norte;Acre;Masculino;51 a 60;AB-Condutor Moto/Carro;12099
Norte;Acre;Masculino;51 a 60;AC-Condutor Moto/Caminhão;1749
Norte;Acre;Masculino;51 a 60;AD-Condutor Moto/Ônibus;2934
Norte;Acre;Masculino;51 a 60;AE-Condutor Moto/Carreta;763
Norte;Acre;Masculino;51 a 60;B-Condutor Carro;2879
Norte;Acre;Masculino;51 a 60;C-Condutor Caminhão;219
Norte;Acre;Masculino;51 a 60;D-Condutor Ônibus;382
Norte;Acre;Masculino;51 a 60;E-Condutor Carreta;102
Norte;Acre;Masculino;51 a 60;X-Condutor Ciclomotor;1
Norte;Acre;Masculino;61 a 70;A-Condutor Moto;661
Norte;Acre;Masculino;61 a 70;AB-Condutor Moto/Carro;5138
Norte;Acre;Masculino;61 a 70;AC-Condutor Moto/Caminhão;924
Norte;Acre;Masculino;61 a 70;AD-Condutor Moto/Ônibus;1474
Norte;Acre;Masculino;61 a 70;AE-Condutor Moto/Carreta;308
Norte;Acre;Masculino;61 a 70;B-Condutor Carro;3260
Norte;Acre;Masculino;61 a 70;C-Condutor Caminhão;469
Norte;Acre;Masculino;61 a 70;D-Condutor Ônibus;635
Norte;Acre;Masculino;61 a 70;E-Condutor Carreta;164
Norte;Acre;Masculino;61 a 70;X-Condutor Ciclomotor;1
Norte;Acre;Masculino;71 a 80;A-Condutor Moto;156
Norte;Acre;Masculino;71 a 80;AB-Condutor Moto/Carro;1693
Norte;Acre;Masculino;71 a 80;AC-Condutor Moto/Caminhão;254
Norte;Acre;Masculino;71 a 80;AD-Condutor Moto/Ônibus;321
Norte;Acre;Masculino;71 a 80;AE-Condutor Moto/Carreta;45
Norte;Acre;Masculino;71 a 80;B-Condutor Carro;2421
Norte;Acre;Masculino;71 a 80;C-Condutor Caminhão;268
Norte;Acre;Masculino;71 a 80;D-Condutor Ônibus;330
Norte;Acre;Masculino;71 a 80;E-Condutor Carreta;61
Norte;Acre;Masculino;81 a 90;A-Condutor Moto;27
Norte;Acre;Masculino;81 a 90;AB-Condutor Moto/Carro;251
Norte;Acre;Masculino;81 a 90;AC-Condutor Moto/Caminhão;52
Norte;Acre;Masculino;81 a 90;AD-Condutor Moto/Ônibus;54
Norte;Acre;Masculino;81 a 90;AE-Condutor Moto/Carreta;3
Norte;Acre;Masculino;81 a 90;B-Condutor Carro;917
Norte;Acre;Masculino;81 a 90;C-Condutor Caminhão;118
Norte;Acre;Masculino;81 a 90;D-Condutor Ônibus;111
Norte;Acre;Masculino;81 a 90;E-Condutor Carreta;10
Norte;Acre;Masculino;91 a 100;A-Condutor Moto;5
Norte;Acre;Masculino;91 a 100;AB-Condutor Moto/Carro;16
Norte;Acre;Masculino;91 a 100;AC-Condutor Moto/Caminhão;16
Norte;Acre;Masculino;91 a 100;AD-Condutor Moto/Ônibus;12
Norte;Acre;Masculino;91 a 100;AE-Condutor Moto/Carreta;3
Norte;Acre;Masculino;91 a 100;B-Condutor Carro;251
Norte;Acre;Masculino;91 a 100;C-Condutor Caminhão;43
Norte;Acre;Masculino;91 a 100;D-Condutor Ônibus;17
Norte;Acre;Masculino;101 a 120;A-Condutor Moto;1
Norte;Acre;Masculino;101 a 120;AC-Condutor Moto/Caminhão;1
Norte;Acre;Masculino;101 a 120;AD-Condutor Moto/Ônibus;1
Norte;Acre;Masculino;101 a 120;B-Condutor Carro;26
Norte;Acre;Masculino;101 a 120;C-Condutor Caminhão;2
Norte;Acre;Feminino;18 a 21;A-Condutor Moto;594
Norte;Acre;Feminino;18 a 21;AB-Condutor Moto/Carro;2679
Norte;Acre;Feminino;18 a 21;AD-Condutor Moto/Ônibus;1
Norte;Acre;Feminino;18 a 21;B-Condutor Carro;830
Norte;Acre;Feminino;22 a 25;A-Condutor Moto;1508
Norte;Acre;Feminino;22 a 25;AB-Condutor Moto/Carro;5920
Norte;Acre;Feminino;22 a 25;AD-Condutor Moto/Ônibus;16
Norte;Acre;Feminino;22 a 25;B-Condutor Carro;1642
Norte;Acre;Feminino;22 a 25;D-Condutor Ônibus;1
Norte;Acre;Feminino;26 a 30;A-Condutor Moto;2978
Norte;Acre;Feminino;26 a 30;AB-Condutor Moto/Carro;9435
Norte;Acre;Feminino;26 a 30;AC-Condutor Moto/Caminhão;3
Norte;Acre;Feminino;26 a 30;AD-Condutor Moto/Ônibus;49
Norte;Acre;Feminino;26 a 30;AE-Condutor Moto/Carreta;3
Norte;Acre;Feminino;26 a 30;B-Condutor Carro;2765
Norte;Acre;Feminino;26 a 30;D-Condutor Ônibus;2
Norte;Acre;Feminino;31 a 40;A-Condutor Moto;6668
Norte;Acre;Feminino;31 a 40;AB-Condutor Moto/Carro;18509
Norte;Acre;Feminino;31 a 40;AC-Condutor Moto/Caminhão;1
Norte;Acre;Feminino;31 a 40;AD-Condutor Moto/Ônibus;180
Norte;Acre;Feminino;31 a 40;AE-Condutor Moto/Carreta;12
Norte;Acre;Feminino;31 a 40;B-Condutor Carro;5921
Norte;Acre;Feminino;31 a 40;C-Condutor Caminhão;1
Norte;Acre;Feminino;31 a 40;D-Condutor Ônibus;19
Norte;Acre;Feminino;41 a 50;A-Condutor Moto;4718
Norte;Acre;Feminino;41 a 50;AB-Condutor Moto/Carro;11432
Norte;Acre;Feminino;41 a 50;AC-Condutor Moto/Caminhão;7
Norte;Acre;Feminino;41 a 50;AD-Condutor Moto/Ônibus;168
Norte;Acre;Feminino;41 a 50;AE-Condutor Moto/Carreta;18
Norte;Acre;Feminino;41 a 50;B-Condutor Carro;6747
Norte;Acre;Feminino;41 a 50;C-Condutor Caminhão;4
Norte;Acre;Feminino;41 a 50;D-Condutor Ônibus;35
Norte;Acre;Feminino;41 a 50;E-Condutor Carreta;1
Norte;Acre;Feminino;41 a 50;X-Condutor Ciclomotor;1
Norte;Acre;Feminino;51 a 60;A-Condutor Moto;1384
Norte;Acre;Feminino;51 a 60;AB-Condutor Moto/Carro;4194
Norte;Acre;Feminino;51 a 60;AC-Condutor Moto/Caminhão;29
Norte;Acre;Feminino;51 a 60;AD-Condutor Moto/Ônibus;44
Norte;Acre;Feminino;51 a 60;AE-Condutor Moto/Carreta;6
Norte;Acre;Feminino;51 a 60;B-Condutor Carro;5152
Norte;Acre;Feminino;51 a 60;C-Condutor Caminhão;6
Norte;Acre;Feminino;51 a 60;D-Condutor Ônibus;24
Norte;Acre;Feminino;51 a 60;E-Condutor Carreta;3
Norte;Acre;Feminino;51 a 60;X-Condutor Ciclomotor;1
Norte;Acre;Feminino;61 a 70;A-Condutor Moto;233
Norte;Acre;Feminino;61 a 70;AB-Condutor Moto/Carro;1093
Norte;Acre;Feminino;61 a 70;AC-Condutor Moto/Caminhão;14
Norte;Acre;Feminino;61 a 70;AD-Condutor Moto/Ônibus;4
Norte;Acre;Feminino;61 a 70;B-Condutor Carro;3049
Norte;Acre;Feminino;61 a 70;C-Condutor Caminhão;8
Norte;Acre;Feminino;61 a 70;D-Condutor Ônibus;8
Norte;Acre;Feminino;61 a 70;E-Condutor Carreta;1
Norte;Acre;Feminino;61 a 70;X-Condutor Ciclomotor;1
Norte;Acre;Feminino;71 a 80;A-Condutor Moto;23
Norte;Acre;Feminino;71 a 80;AB-Condutor Moto/Carro;170
Norte;Acre;Feminino;71 a 80;AC-Condutor Moto/Caminhão;4
Norte;Acre;Feminino;71 a 80;B-Condutor Carro;1091
Norte;Acre;Feminino;71 a 80;C-Condutor Caminhão;8
Norte;Acre;Feminino;71 a 80;D-Condutor Ônibus;1
Norte;Acre;Feminino;81 a 90;AB-Condutor Moto/Carro;19
Norte;Acre;Feminino;81 a 90;B-Condutor Carro;205
Norte;Acre;Feminino;81 a 90;D-Condutor Ônibus;1
Norte;Acre;Feminino;91 a 100;B-Condutor Carro;23
Norte;Amazonas;Masculino;18 a 21;A-Condutor Moto;1276
Norte;Amazonas;Masculino;18 a 21;AB-Condutor Moto/Carro;8083
Norte;Amazonas;Masculino;18 a 21;AC-Condutor Moto/Caminhão;2
Norte;Amazonas;Masculino;18 a 21;AD-Condutor Moto/Ônibus;18
Norte;Amazonas;Masculino;18 a 21;B-Condutor Carro;6354
Norte;Amazonas;Masculino;18 a 21;D-Condutor Ônibus;8
Norte;Amazonas;Masculino;22 a 25;A-Condutor Moto;3801
Norte;Amazonas;Masculino;22 a 25;AB-Condutor Moto/Carro;19943
Norte;Amazonas;Masculino;22 a 25;AD-Condutor Moto/Ônibus;1014
Norte;Amazonas;Masculino;22 a 25;AE-Condutor Moto/Carreta;88
Norte;Amazonas;Masculino;22 a 25;B-Condutor Carro;13588
Norte;Amazonas;Masculino;22 a 25;D-Condutor Ônibus;187
Norte;Amazonas;Masculino;22 a 25;E-Condutor Carreta;13
Norte;Amazonas;Masculino;22 a 25;XB-Condutor Ciclomotor/Carro;1
Norte;Amazonas;Masculino;26 a 30;A-Condutor Moto;6434
Norte;Amazonas;Masculino;26 a 30;AB-Condutor Moto/Carro;31798
Norte;Amazonas;Masculino;26 a 30;AC-Condutor Moto/Caminhão;9
Norte;Amazonas;Masculino;26 a 30;AD-Condutor Moto/Ônibus;3322
Norte;Amazonas;Masculino;26 a 30;AE-Condutor Moto/Carreta;589
Norte;Amazonas;Masculino;26 a 30;B-Condutor Carro;22295
Norte;Amazonas;Masculino;26 a 30;C-Condutor Caminhão;6
Norte;Amazonas;Masculino;26 a 30;D-Condutor Ônibus;853
Norte;Amazonas;Masculino;26 a 30;E-Condutor Carreta;127
Norte;Amazonas;Masculino;31 a 40;A-Condutor Moto;12781
Norte;Amazonas;Masculino;31 a 40;AB-Condutor Moto/Carro;63299
Norte;Amazonas;Masculino;31 a 40;AC-Condutor Moto/Caminhão;63
Norte;Amazonas;Masculino;31 a 40;AD-Condutor Moto/Ônibus;12931
Norte;Amazonas;Masculino;31 a 40;AE-Condutor Moto/Carreta;3188
Norte;Amazonas;Masculino;31 a 40;B-Condutor Carro;46156
Norte;Amazonas;Masculino;31 a 40;C-Condutor Caminhão;25
Norte;Amazonas;Masculino;31 a 40;D-Condutor Ônibus;3959
Norte;Amazonas;Masculino;31 a 40;E-Condutor Carreta;1039
Norte;Amazonas;Masculino;41 a 50;A-Condutor Moto;9737
Norte;Amazonas;Masculino;41 a 50;AB-Condutor Moto/Carro;45785
Norte;Amazonas;Masculino;41 a 50;AC-Condutor Moto/Caminhão;519
Norte;Amazonas;Masculino;41 a 50;AD-Condutor Moto/Ônibus;13064
Norte;Amazonas;Masculino;41 a 50;AE-Condutor Moto/Carreta;3361
Norte;Amazonas;Masculino;41 a 50;B-Condutor Carro;47050
Norte;Amazonas;Masculino;41 a 50;C-Condutor Caminhão;449
Norte;Amazonas;Masculino;41 a 50;D-Condutor Ônibus;7242
Norte;Amazonas;Masculino;41 a 50;E-Condutor Carreta;1753
Norte;Amazonas;Masculino;41 a 50;XB-Condutor Ciclomotor/Carro;1
Norte;Amazonas;Masculino;51 a 60;A-Condutor Moto;4592
Norte;Amazonas;Masculino;51 a 60;AB-Condutor Moto/Carro;19827
Norte;Amazonas;Masculino;51 a 60;AC-Condutor Moto/Caminhão;1555
Norte;Amazonas;Masculino;51 a 60;AD-Condutor Moto/Ônibus;5986
Norte;Amazonas;Masculino;51 a 60;AE-Condutor Moto/Carreta;1468
Norte;Amazonas;Masculino;51 a 60;B-Condutor Carro;36532
Norte;Amazonas;Masculino;51 a 60;C-Condutor Caminhão;2134
Norte;Amazonas;Masculino;51 a 60;D-Condutor Ônibus;6851
Norte;Amazonas;Masculino;51 a 60;E-Condutor Carreta;1400
Norte;Amazonas;Masculino;61 a 70;A-Condutor Moto;1487
Norte;Amazonas;Masculino;61 a 70;AB-Condutor Moto/Carro;7895
Norte;Amazonas;Masculino;61 a 70;AC-Condutor Moto/Caminhão;1271
Norte;Amazonas;Masculino;61 a 70;AD-Condutor Moto/Ônibus;2603
Norte;Amazonas;Masculino;61 a 70;AE-Condutor Moto/Carreta;556
Norte;Amazonas;Masculino;61 a 70;B-Condutor Carro;25060
Norte;Amazonas;Masculino;61 a 70;C-Condutor Caminhão;2669
Norte;Amazonas;Masculino;61 a 70;D-Condutor Ônibus;5582
Norte;Amazonas;Masculino;61 a 70;E-Condutor Carreta;860
Norte;Amazonas;Masculino;61 a 70;XC-Condutor Ciclomotor/Caminhão;1
Norte;Amazonas;Masculino;71 a 80;A-Condutor Moto;312
Norte;Amazonas;Masculino;71 a 80;AB-Condutor Moto/Carro;2709
Norte;Amazonas;Masculino;71 a 80;AC-Condutor Moto/Caminhão;366
Norte;Amazonas;Masculino;71 a 80;AD-Condutor Moto/Ônibus;526
Norte;Amazonas;Masculino;71 a 80;AE-Condutor Moto/Carreta;78
Norte;Amazonas;Masculino;71 a 80;B-Condutor Carro;12960
Norte;Amazonas;Masculino;71 a 80;C-Condutor Caminhão;1480
Norte;Amazonas;Masculino;71 a 80;D-Condutor Ônibus;1980
Norte;Amazonas;Masculino;71 a 80;E-Condutor Carreta;234
Norte;Amazonas;Masculino;81 a 90;A-Condutor Moto;62
Norte;Amazonas;Masculino;81 a 90;AB-Condutor Moto/Carro;514
Norte;Amazonas;Masculino;81 a 90;AC-Condutor Moto/Caminhão;101
Norte;Amazonas;Masculino;81 a 90;AD-Condutor Moto/Ônibus;56
Norte;Amazonas;Masculino;81 a 90;AE-Condutor Moto/Carreta;4
Norte;Amazonas;Masculino;81 a 90;B-Condutor Carro;4415
Norte;Amazonas;Masculino;81 a 90;C-Condutor Caminhão;978
Norte;Amazonas;Masculino;81 a 90;D-Condutor Ônibus;420
Norte;Amazonas;Masculino;81 a 90;E-Condutor Carreta;26
Norte;Amazonas;Masculino;91 a 100;A-Condutor Moto;11
Norte;Amazonas;Masculino;91 a 100;AB-Condutor Moto/Carro;60
Norte;Amazonas;Masculino;91 a 100;AC-Condutor Moto/Caminhão;15
Norte;Amazonas;Masculino;91 a 100;AD-Condutor Moto/Ônibus;3
Norte;Amazonas;Masculino;91 a 100;B-Condutor Carro;1140
Norte;Amazonas;Masculino;91 a 100;C-Condutor Caminhão;341
Norte;Amazonas;Masculino;91 a 100;D-Condutor Ônibus;34
Norte;Amazonas;Masculino;91 a 100;E-Condutor Carreta;1
Norte;Amazonas;Masculino;101 a 120;A-Condutor Moto;1
Norte;Amazonas;Masculino;101 a 120;AB-Condutor Moto/Carro;7
Norte;Amazonas;Masculino;101 a 120;AC-Condutor Moto/Caminhão;1
Norte;Amazonas;Masculino;101 a 120;B-Condutor Carro;114
Norte;Amazonas;Masculino;101 a 120;C-Condutor Caminhão;27
Norte;Amazonas;Masculino;101 a 120;D-Condutor Ônibus;1
Norte;Amazonas;Feminino;18 a 21;A-Condutor Moto;342
Norte;Amazonas;Feminino;18 a 21;AB-Condutor Moto/Carro;2055
Norte;Amazonas;Feminino;18 a 21;AD-Condutor Moto/Ônibus;1
Norte;Amazonas;Feminino;18 a 21;B-Condutor Carro;5478
Norte;Amazonas;Feminino;22 a 25;A-Condutor Moto;1188
Norte;Amazonas;Feminino;22 a 25;AB-Condutor Moto/Carro;5448
Norte;Amazonas;Feminino;22 a 25;AD-Condutor Moto/Ônibus;26
Norte;Amazonas;Feminino;22 a 25;B-Condutor Carro;13060
Norte;Amazonas;Feminino;22 a 25;D-Condutor Ônibus;8
Norte;Amazonas;Feminino;26 a 30;A-Condutor Moto;2191
Norte;Amazonas;Feminino;26 a 30;AB-Condutor Moto/Carro;9566
Norte;Amazonas;Feminino;26 a 30;AD-Condutor Moto/Ônibus;86
Norte;Amazonas;Feminino;26 a 30;AE-Condutor Moto/Carreta;9
Norte;Amazonas;Feminino;26 a 30;B-Condutor Carro;23330
Norte;Amazonas;Feminino;26 a 30;D-Condutor Ônibus;56
Norte;Amazonas;Feminino;26 a 30;E-Condutor Carreta;1
Norte;Amazonas;Feminino;31 a 40;A-Condutor Moto;4613
Norte;Amazonas;Feminino;31 a 40;AB-Condutor Moto/Carro;19444
Norte;Amazonas;Feminino;31 a 40;AC-Condutor Moto/Caminhão;1
Norte;Amazonas;Feminino;31 a 40;AD-Condutor Moto/Ônibus;495
Norte;Amazonas;Feminino;31 a 40;AE-Condutor Moto/Carreta;47
Norte;Amazonas;Feminino;31 a 40;B-Condutor Carro;54335
Norte;Amazonas;Feminino;31 a 40;C-Condutor Caminhão;3
Norte;Amazonas;Feminino;31 a 40;D-Condutor Ônibus;305
Norte;Amazonas;Feminino;31 a 40;E-Condutor Carreta;12
Norte;Amazonas;Feminino;41 a 50;A-Condutor Moto;2964
Norte;Amazonas;Feminino;41 a 50;AB-Condutor Moto/Carro;10847
Norte;Amazonas;Feminino;41 a 50;AC-Condutor Moto/Caminhão;8
Norte;Amazonas;Feminino;41 a 50;AD-Condutor Moto/Ônibus;475
Norte;Amazonas;Feminino;41 a 50;AE-Condutor Moto/Carreta;61
Norte;Amazonas;Feminino;41 a 50;B-Condutor Carro;48296
Norte;Amazonas;Feminino;41 a 50;C-Condutor Caminhão;9
Norte;Amazonas;Feminino;41 a 50;D-Condutor Ônibus;502
Norte;Amazonas;Feminino;41 a 50;E-Condutor Carreta;24
Norte;Amazonas;Feminino;51 a 60;A-Condutor Moto;1199
Norte;Amazonas;Feminino;51 a 60;AB-Condutor Moto/Carro;3165
Norte;Amazonas;Feminino;51 a 60;AC-Condutor Moto/Caminhão;26
Norte;Amazonas;Feminino;51 a 60;AD-Condutor Moto/Ônibus;132
Norte;Amazonas;Feminino;51 a 60;AE-Condutor Moto/Carreta;17
Norte;Amazonas;Feminino;51 a 60;B-Condutor Carro;27226
Norte;Amazonas;Feminino;51 a 60;C-Condutor Caminhão;39
Norte;Amazonas;Feminino;51 a 60;D-Condutor Ônibus;294
Norte;Amazonas;Feminino;51 a 60;E-Condutor Carreta;14
Norte;Amazonas;Feminino;61 a 70;A-Condutor Moto;378
Norte;Amazonas;Feminino;61 a 70;AB-Condutor Moto/Carro;856
Norte;Amazonas;Feminino;61 a 70;AC-Condutor Moto/Caminhão;12
Norte;Amazonas;Feminino;61 a 70;AD-Condutor Moto/Ônibus;30
Norte;Amazonas;Feminino;61 a 70;AE-Condutor Moto/Carreta;4
Norte;Amazonas;Feminino;61 a 70;B-Condutor Carro;14292
Norte;Amazonas;Feminino;61 a 70;C-Condutor Caminhão;26
Norte;Amazonas;Feminino;61 a 70;D-Condutor Ônibus;109
Norte;Amazonas;Feminino;61 a 70;E-Condutor Carreta;4
Norte;Amazonas;Feminino;71 a 80;A-Condutor Moto;62
Norte;Amazonas;Feminino;71 a 80;AB-Condutor Moto/Carro;160
Norte;Amazonas;Feminino;71 a 80;AC-Condutor Moto/Caminhão;6
Norte;Amazonas;Feminino;71 a 80;AD-Condutor Moto/Ônibus;4
Norte;Amazonas;Feminino;71 a 80;AE-Condutor Moto/Carreta;1
Norte;Amazonas;Feminino;71 a 80;B-Condutor Carro;5619
Norte;Amazonas;Feminino;71 a 80;C-Condutor Caminhão;9
Norte;Amazonas;Feminino;71 a 80;D-Condutor Ônibus;13
Norte;Amazonas;Feminino;81 a 90;A-Condutor Moto;9
Norte;Amazonas;Feminino;81 a 90;AB-Condutor Moto/Carro;18
Norte;Amazonas;Feminino;81 a 90;AD-Condutor Moto/Ônibus;1
Norte;Amazonas;Feminino;81 a 90;B-Condutor Carro;1211
Norte;Amazonas;Feminino;81 a 90;C-Condutor Caminhão;3
Norte;Amazonas;Feminino;81 a 90;D-Condutor Ônibus;1
Norte;Amazonas;Feminino;91 a 100;AB-Condutor Moto/Carro;2
Norte;Amazonas;Feminino;91 a 100;B-Condutor Carro;200
Norte;Amazonas;Feminino;101 a 120;B-Condutor Carro;6
Norte;Amapá;Masculino;18 a 21;A-Condutor Moto;87
Norte;Amapá;Masculino;18 a 21;AB-Condutor Moto/Carro;1271
Norte;Amapá;Masculino;18 a 21;AD-Condutor Moto/Ônibus;1
Norte;Amapá;Masculino;18 a 21;B-Condutor Carro;1060
Norte;Amapá;Masculino;18 a 21;D-Condutor Ônibus;2
Norte;Amapá;Masculino;22 a 25;A-Condutor Moto;444
Norte;Amapá;Masculino;22 a 25;AB-Condutor Moto/Carro;3497
Norte;Amapá;Masculino;22 a 25;AD-Condutor Moto/Ônibus;87
Norte;Amapá;Masculino;22 a 25;AE-Condutor Moto/Carreta;3
Norte;Amapá;Masculino;22 a 25;B-Condutor Carro;2462
Norte;Amapá;Masculino;22 a 25;D-Condutor Ônibus;26
Norte;Amapá;Masculino;22 a 25;E-Condutor Carreta;1
Norte;Amapá;Masculino;26 a 30;A-Condutor Moto;1307
Norte;Amapá;Masculino;26 a 30;AB-Condutor Moto/Carro;6506
Norte;Amapá;Masculino;26 a 30;AC-Condutor Moto/Caminhão;1
Norte;Amapá;Masculino;26 a 30;AD-Condutor Moto/Ônibus;478
Norte;Amapá;Masculino;26 a 30;AE-Condutor Moto/Carreta;52
Norte;Amapá;Masculino;26 a 30;B-Condutor Carro;4614
Norte;Amapá;Masculino;26 a 30;D-Condutor Ônibus;129
Norte;Amapá;Masculino;26 a 30;E-Condutor Carreta;12
Norte;Amapá;Masculino;31 a 40;A-Condutor Moto;3878
Norte;Amapá;Masculino;31 a 40;AB-Condutor Moto/Carro;16133
Norte;Amapá;Masculino;31 a 40;AC-Condutor Moto/Caminhão;31
Norte;Amapá;Masculino;31 a 40;AD-Condutor Moto/Ônibus;2938
Norte;Amapá;Masculino;31 a 40;AE-Condutor Moto/Carreta;574
Norte;Amapá;Masculino;31 a 40;B-Condutor Carro;8286
Norte;Amapá;Masculino;31 a 40;C-Condutor Caminhão;5
Norte;Amapá;Masculino;31 a 40;D-Condutor Ônibus;733
Norte;Amapá;Masculino;31 a 40;E-Condutor Carreta;68
Norte;Amapá;Masculino;41 a 50;A-Condutor Moto;2450
Norte;Amapá;Masculino;41 a 50;AB-Condutor Moto/Carro;13481
Norte;Amapá;Masculino;41 a 50;AC-Condutor Moto/Caminhão;459
Norte;Amapá;Masculino;41 a 50;AD-Condutor Moto/Ônibus;4078
Norte;Amapá;Masculino;41 a 50;AE-Condutor Moto/Carreta;917
Norte;Amapá;Masculino;41 a 50;B-Condutor Carro;7605
Norte;Amapá;Masculino;41 a 50;C-Condutor Caminhão;158
Norte;Amapá;Masculino;41 a 50;D-Condutor Ônibus;1034
Norte;Amapá;Masculino;41 a 50;E-Condutor Carreta;131
Norte;Amapá;Masculino;51 a 60;A-Condutor Moto;1032
Norte;Amapá;Masculino;51 a 60;AB-Condutor Moto/Carro;6789
Norte;Amapá;Masculino;51 a 60;AC-Condutor Moto/Caminhão;668
Norte;Amapá;Masculino;51 a 60;AD-Condutor Moto/Ônibus;2900
Norte;Amapá;Masculino;51 a 60;AE-Condutor Moto/Carreta;605
Norte;Amapá;Masculino;51 a 60;B-Condutor Carro;5526
Norte;Amapá;Masculino;51 a 60;C-Condutor Caminhão;511
Norte;Amapá;Masculino;51 a 60;D-Condutor Ônibus;1458
