Região Habilitação Atual;UF Habilitação Atual;Sexo;Faixa Etária;Categoria;Qt. Condutor Histórico
Nordeste;Ceará;Masculino;61 a 70;AC-Condutor Moto/Caminhão;2672
Nordeste;Ceará;Masculino;61 a 70;AD-Condutor Moto/Ônibus;5777
Nordeste;Ceará;Masculino;61 a 70;AE-Condutor Moto/Carreta;1183
Nordeste;Ceará;Masculino;61 a 70;B-Condutor Carro;52706
Nordeste;Ceará;Masculino;61 a 70;C-Condutor Caminhão;4393
Nordeste;Ceará;Masculino;61 a 70;D-Condutor Ônibus;8686
Nordeste;Ceará;Masculino;61 a 70;E-Condutor Carreta;1743
Nordeste;Ceará;Masculino;61 a 70;X-Condutor Ciclomotor;5
Nordeste;Ceará;Masculino;61 a 70;XB-Condutor Ciclomotor/Carro;3
Nordeste;Ceará;Masculino;71 a 80;A-Condutor Moto;1493
Nordeste;Ceará;Masculino;71 a 80;AB-Condutor Moto/Carro;8958
Nordeste;Ceará;Masculino;71 a 80;AC-Condutor Moto/Caminhão;588
Nordeste;Ceará;Masculino;71 a 80;AD-Condutor Moto/Ônibus;829
Nordeste;Ceará;Masculino;71 a 80;AE-Condutor Moto/Carreta;177
Nordeste;Ceará;Masculino;71 a 80;B-Condutor Carro;36265
Nordeste;Ceará;Masculino;71 a 80;C-Condutor Caminhão;2120
Nordeste;Ceará;Masculino;71 a 80;D-Condutor Ônibus;3078
Nordeste;Ceará;Masculino;71 a 80;E-Condutor Carreta;516
Nordeste;Ceará;Masculino;71 a 80;X-Condutor Ciclomotor;1
Nordeste;Ceará;Masculino;71 a 80;XB-Condutor Ciclomotor/Carro;3
Nordeste;Ceará;Masculino;81 a 90;A-Condutor Moto;298
Nordeste;Ceará;Masculino;81 a 90;AB-Condutor Moto/Carro;1685
Nordeste;Ceará;Masculino;81 a 90;AC-Condutor Moto/Caminhão;106
Nordeste;Ceará;Masculino;81 a 90;AD-Condutor Moto/Ônibus;87
Nordeste;Ceará;Masculino;81 a 90;AE-Condutor Moto/Carreta;12
Nordeste;Ceará;Masculino;81 a 90;B-Condutor Carro;16187
Nordeste;Ceará;Masculino;81 a 90;C-Condutor Caminhão;857
Nordeste;Ceará;Masculino;81 a 90;D-Condutor Ônibus;825
Nordeste;Ceará;Masculino;81 a 90;E-Condutor Carreta;118
Nordeste;Ceará;Masculino;91 a 100;A-Condutor Moto;40
Nordeste;Ceará;Masculino;91 a 100;AB-Condutor Moto/Carro;222
Nordeste;Ceará;Masculino;91 a 100;AC-Condutor Moto/Caminhão;6
Nordeste;Ceará;Masculino;91 a 100;AD-Condutor Moto/Ônibus;3
Nordeste;Ceará;Masculino;91 a 100;B-Condutor Carro;4572
Nordeste;Ceará;Masculino;91 a 100;C-Condutor Caminhão;98
Nordeste;Ceará;Masculino;91 a 100;D-Condutor Ônibus;63
Nordeste;Ceará;Masculino;91 a 100;E-Condutor Carreta;6
Nordeste;Ceará;Masculino;101 a 120;A-Condutor Moto;2
Nordeste;Ceará;Masculino;101 a 120;AB-Condutor Moto/Carro;23
Nordeste;Ceará;Masculino;101 a 120;B-Condutor Carro;331
Nordeste;Ceará;Masculino;101 a 120;C-Condutor Caminhão;4
Nordeste;Ceará;Masculino;101 a 120;D-Condutor Ônibus;2
Nordeste;Ceará;Feminino;18 a 21;A-Condutor Moto;1510
Nordeste;Ceará;Feminino;18 a 21;AB-Condutor Moto/Carro;4828
Nordeste;Ceará;Feminino;18 a 21;AD-Condutor Moto/Ônibus;1
Nordeste;Ceará;Feminino;18 a 21;B-Condutor Carro;9591
Nordeste;Ceará;Feminino;18 a 21;XB-Condutor Ciclomotor/Carro;1
Nordeste;Ceará;Feminino;22 a 25;A-Condutor Moto;7351
Nordeste;Ceará;Feminino;22 a 25;AB-Condutor Moto/Carro;17928
Nordeste;Ceará;Feminino;22 a 25;AD-Condutor Moto/Ônibus;31
Nordeste;Ceará;Feminino;22 a 25;AE-Condutor Moto/Carreta;1
Nordeste;Ceará;Feminino;22 a 25;B-Condutor Carro;27245
Nordeste;Ceará;Feminino;22 a 25;D-Condutor Ônibus;4
Nordeste;Ceará;Feminino;22 a 25;XB-Condutor Ciclomotor/Carro;1
Nordeste;Ceará;Feminino;26 a 30;A-Condutor Moto;16443
Nordeste;Ceará;Feminino;26 a 30;AB-Condutor Moto/Carro;33746
Nordeste;Ceará;Feminino;26 a 30;AC-Condutor Moto/Caminhão;2
Nordeste;Ceará;Feminino;26 a 30;AD-Condutor Moto/Ônibus;193
Nordeste;Ceará;Feminino;26 a 30;AE-Condutor Moto/Carreta;4
Nordeste;Ceará;Feminino;26 a 30;B-Condutor Carro;48282
Nordeste;Ceará;Feminino;26 a 30;D-Condutor Ônibus;36
Nordeste;Ceará;Feminino;26 a 30;XB-Condutor Ciclomotor/Carro;1
Nordeste;Ceará;Feminino;31 a 40;A-Condutor Moto;34465
Nordeste;Ceará;Feminino;31 a 40;AB-Condutor Moto/Carro;70698
Nordeste;Ceará;Feminino;31 a 40;AC-Condutor Moto/Caminhão;7
Nordeste;Ceará;Feminino;31 a 40;AD-Condutor Moto/Ônibus;726
Nordeste;Ceará;Feminino;31 a 40;AE-Condutor Moto/Carreta;27
Nordeste;Ceará;Feminino;31 a 40;B-Condutor Carro;127889
Nordeste;Ceará;Feminino;31 a 40;C-Condutor Caminhão;7
Nordeste;Ceará;Feminino;31 a 40;D-Condutor Ônibus;276
Nordeste;Ceará;Feminino;31 a 40;E-Condutor Carreta;7
Nordeste;Ceará;Feminino;31 a 40;X-Condutor Ciclomotor;1
Nordeste;Ceará;Feminino;31 a 40;XB-Condutor Ciclomotor/Carro;4
Nordeste;Ceará;Feminino;41 a 50;A-Condutor Moto;17396
Nordeste;Ceará;Feminino;41 a 50;AB-Condutor Moto/Carro;32742
Nordeste;Ceará;Feminino;41 a 50;AC-Condutor Moto/Caminhão;34
Nordeste;Ceará;Feminino;41 a 50;AD-Condutor Moto/Ônibus;546
Nordeste;Ceará;Feminino;41 a 50;AE-Condutor Moto/Carreta;27
Nordeste;Ceará;Feminino;41 a 50;B-Condutor Carro;92335
Nordeste;Ceará;Feminino;41 a 50;C-Condutor Caminhão;27
Nordeste;Ceará;Feminino;41 a 50;D-Condutor Ônibus;470
Nordeste;Ceará;Feminino;41 a 50;E-Condutor Carreta;5
Nordeste;Ceará;Feminino;41 a 50;XB-Condutor Ciclomotor/Carro;5
Nordeste;Ceará;Feminino;51 a 60;A-Condutor Moto;5099
Nordeste;Ceará;Feminino;51 a 60;AB-Condutor Moto/Carro;10496
Nordeste;Ceará;Feminino;51 a 60;AC-Condutor Moto/Caminhão;63
Nordeste;Ceará;Feminino;51 a 60;AD-Condutor Moto/Ônibus;223
Nordeste;Ceará;Feminino;51 a 60;AE-Condutor Moto/Carreta;11
Nordeste;Ceará;Feminino;51 a 60;B-Condutor Carro;65686
Nordeste;Ceará;Feminino;51 a 60;C-Condutor Caminhão;110
Nordeste;Ceará;Feminino;51 a 60;D-Condutor Ônibus;486
Nordeste;Ceará;Feminino;51 a 60;E-Condutor Carreta;10
Nordeste;Ceará;Feminino;51 a 60;X-Condutor Ciclomotor;1
Nordeste;Ceará;Feminino;51 a 60;XB-Condutor Ciclomotor/Carro;4
Nordeste;Ceará;Feminino;61 a 70;A-Condutor Moto;610
Nordeste;Ceará;Feminino;61 a 70;AB-Condutor Moto/Carro;1786
Nordeste;Ceará;Feminino;61 a 70;AC-Condutor Moto/Caminhão;16
Nordeste;Ceará;Feminino;61 a 70;AD-Condutor Moto/Ônibus;49
Nordeste;Ceará;Feminino;61 a 70;AE-Condutor Moto/Carreta;2
Nordeste;Ceará;Feminino;61 a 70;B-Condutor Carro;39128
Nordeste;Ceará;Feminino;61 a 70;C-Condutor Caminhão;53
Nordeste;Ceará;Feminino;61 a 70;D-Condutor Ônibus;205
Nordeste;Ceará;Feminino;61 a 70;E-Condutor Carreta;7
Nordeste;Ceará;Feminino;61 a 70;X-Condutor Ciclomotor;1
Nordeste;Ceará;Feminino;61 a 70;XB-Condutor Ciclomotor/Carro;1
Nordeste;Ceará;Feminino;71 a 80;A-Condutor Moto;49
Nordeste;Ceará;Feminino;71 a 80;AB-Condutor Moto/Carro;192
Nordeste;Ceará;Feminino;71 a 80;AC-Condutor Moto/Caminhão;3
Nordeste;Ceará;Feminino;71 a 80;AD-Condutor Moto/Ônibus;1
Nordeste;Ceará;Feminino;71 a 80;AE-Condutor Moto/Carreta;1
Nordeste;Ceará;Feminino;71 a 80;B-Condutor Carro;16576
Nordeste;Ceará;Feminino;71 a 80;C-Condutor Caminhão;24
Nordeste;Ceará;Feminino;71 a 80;D-Condutor Ônibus;23
Nordeste;Ceará;Feminino;71 a 80;E-Condutor Carreta;2
Nordeste;Ceará;Feminino;81 a 90;A-Condutor Moto;1
Nordeste;Ceará;Feminino;81 a 90;AB-Condutor Moto/Carro;11
Nordeste;Ceará;Feminino;81 a 90;AD-Condutor Moto/Ônibus;2
Nordeste;Ceará;Feminino;81 a 90;B-Condutor Carro;4784
Nordeste;Ceará;Feminino;81 a 90;C-Condutor Caminhão;6
Nordeste;Ceará;Feminino;81 a 90;D-Condutor Ônibus;5
Nordeste;Ceará;Feminino;91 a 100;AB-Condutor Moto/Carro;2
Nordeste;Ceará;Feminino;91 a 100;B-Condutor Carro;765
Nordeste;Ceará;Feminino;101 a 120;B-Condutor Carro;25
Nordeste;Maranhão;Masculino;18 a 21;A-Condutor Moto;1365
Nordeste;Maranhão;Masculino;18 a 21;AB-Condutor Moto/Carro;10224
Nordeste;Maranhão;Masculino;18 a 21;AC-Condutor Moto/Caminhão;3
Nordeste;Maranhão;Masculino;18 a 21;AD-Condutor Moto/Ônibus;42
Nordeste;Maranhão;Masculino;18 a 21;B-Condutor Carro;3659
Nordeste;Maranhão;Masculino;18 a 21;C-Condutor Caminhão;1
Nordeste;Maranhão;Masculino;18 a 21;D-Condutor Ônibus;5
Nordeste;Maranhão;Masculino;22 a 25;A-Condutor Moto;5104
Nordeste;Maranhão;Masculino;22 a 25;AB-Condutor Moto/Carro;30433
Nordeste;Maranhão;Masculino;22 a 25;AC-Condutor Moto/Caminhão;14
Nordeste;Maranhão;Masculino;22 a 25;AD-Condutor Moto/Ônibus;1968
Nordeste;Maranhão;Masculino;22 a 25;AE-Condutor Moto/Carreta;90
Nordeste;Maranhão;Masculino;22 a 25;B-Condutor Carro;10722
Nordeste;Maranhão;Masculino;22 a 25;C-Condutor Caminhão;4
Nordeste;Maranhão;Masculino;22 a 25;D-Condutor Ônibus;202
Nordeste;Maranhão;Masculino;22 a 25;E-Condutor Carreta;11
Nordeste;Maranhão;Masculino;26 a 30;A-Condutor Moto;7584
Nordeste;Maranhão;Masculino;26 a 30;AB-Condutor Moto/Carro;45104
Nordeste;Maranhão;Masculino;26 a 30;AC-Condutor Moto/Caminhão;71
Nordeste;Maranhão;Masculino;26 a 30;AD-Condutor Moto/Ônibus;9109
Nordeste;Maranhão;Masculino;26 a 30;AE-Condutor Moto/Carreta;1042
Nordeste;Maranhão;Masculino;26 a 30;B-Condutor Carro;17512
Nordeste;Maranhão;Masculino;26 a 30;C-Condutor Caminhão;10
Nordeste;Maranhão;Masculino;26 a 30;D-Condutor Ônibus;1236
Nordeste;Maranhão;Masculino;26 a 30;E-Condutor Carreta;110
Nordeste;Maranhão;Masculino;31 a 40;A-Condutor Moto;14872
Nordeste;Maranhão;Masculino;31 a 40;AB-Condutor Moto/Carro;94293
Nordeste;Maranhão;Masculino;31 a 40;AC-Condutor Moto/Caminhão;525
Nordeste;Maranhão;Masculino;31 a 40;AD-Condutor Moto/Ônibus;32257
Nordeste;Maranhão;Masculino;31 a 40;AE-Condutor Moto/Carreta;6713
Nordeste;Maranhão;Masculino;31 a 40;B-Condutor Carro;42329
Nordeste;Maranhão;Masculino;31 a 40;C-Condutor Caminhão;109
Nordeste;Maranhão;Masculino;31 a 40;D-Condutor Ônibus;7484
Nordeste;Maranhão;Masculino;31 a 40;E-Condutor Carreta;1063
Nordeste;Maranhão;Masculino;41 a 50;A-Condutor Moto;8847
Nordeste;Maranhão;Masculino;41 a 50;AB-Condutor Moto/Carro;52648
Nordeste;Maranhão;Masculino;41 a 50;AC-Condutor Moto/Caminhão;3394
Nordeste;Maranhão;Masculino;41 a 50;AD-Condutor Moto/Ônibus;20608
Nordeste;Maranhão;Masculino;41 a 50;AE-Condutor Moto/Carreta;5182
Nordeste;Maranhão;Masculino;41 a 50;B-Condutor Carro;34935
Nordeste;Maranhão;Masculino;41 a 50;C-Condutor Caminhão;1978
Nordeste;Maranhão;Masculino;41 a 50;D-Condutor Ônibus;9862
Nordeste;Maranhão;Masculino;41 a 50;E-Condutor Carreta;2005
Nordeste;Maranhão;Masculino;41 a 50;X-Condutor Ciclomotor;1
Nordeste;Maranhão;Masculino;51 a 60;A-Condutor Moto;4378
Nordeste;Maranhão;Masculino;51 a 60;AB-Condutor Moto/Carro;22432
Nordeste;Maranhão;Masculino;51 a 60;AC-Condutor Moto/Caminhão;4570
Nordeste;Maranhão;Masculino;51 a 60;AD-Condutor Moto/Ônibus;10089
Nordeste;Maranhão;Masculino;51 a 60;AE-Condutor Moto/Carreta;2011
Nordeste;Maranhão;Masculino;51 a 60;B-Condutor Carro;25542
Nordeste;Maranhão;Masculino;51 a 60;C-Condutor Caminhão;4892
Nordeste;Maranhão;Masculino;51 a 60;D-Condutor Ônibus;11260
Nordeste;Maranhão;Masculino;51 a 60;E-Condutor Carreta;1911
Nordeste;Maranhão;Masculino;61 a 70;A-Condutor Moto;1510
Nordeste;Maranhão;Masculino;61 a 70;AB-Condutor Moto/Carro;7375
Nordeste;Maranhão;Masculino;61 a 70;AC-Condutor Moto/Caminhão;1958
Nordeste;Maranhão;Masculino;61 a 70;AD-Condutor Moto/Ônibus;3775
Nordeste;Maranhão;Masculino;61 a 70;AE-Condutor Moto/Carreta;628
Nordeste;Maranhão;Masculino;61 a 70;B-Condutor Carro;19648
Nordeste;Maranhão;Masculino;61 a 70;C-Condutor Caminhão;4878
Nordeste;Maranhão;Masculino;61 a 70;D-Condutor Ônibus;10600
Nordeste;Maranhão;Masculino;61 a 70;E-Condutor Carreta;1201
Nordeste;Maranhão;Masculino;71 a 80;A-Condutor Moto;334
Nordeste;Maranhão;Masculino;71 a 80;AB-Condutor Moto/Carro;1757
Nordeste;Maranhão;Masculino;71 a 80;AC-Condutor Moto/Caminhão;421
Nordeste;Maranhão;Masculino;71 a 80;AD-Condutor Moto/Ônibus;536
Nordeste;Maranhão;Masculino;71 a 80;AE-Condutor Moto/Carreta;65
Nordeste;Maranhão;Masculino;71 a 80;B-Condutor Carro;11300
Nordeste;Maranhão;Masculino;71 a 80;C-Condutor Caminhão;3024
Nordeste;Maranhão;Masculino;71 a 80;D-Condutor Ônibus;3590
Nordeste;Maranhão;Masculino;71 a 80;E-Condutor Carreta;278
Nordeste;Maranhão;Masculino;81 a 90;A-Condutor Moto;56
Nordeste;Maranhão;Masculino;81 a 90;AB-Condutor Moto/Carro;241
Nordeste;Maranhão;Masculino;81 a 90;AC-Condutor Moto/Caminhão;87
Nordeste;Maranhão;Masculino;81 a 90;AD-Condutor Moto/Ônibus;62
Nordeste;Maranhão;Masculino;81 a 90;AE-Condutor Moto/Carreta;7
Nordeste;Maranhão;Masculino;81 a 90;B-Condutor Carro;4140
Nordeste;Maranhão;Masculino;81 a 90;C-Condutor Caminhão;1727
Nordeste;Maranhão;Masculino;81 a 90;D-Condutor Ônibus;961
Nordeste;Maranhão;Masculino;81 a 90;E-Condutor Carreta;46
Nordeste;Maranhão;Masculino;91 a 100;A-Condutor Moto;5
Nordeste;Maranhão;Masculino;91 a 100;AB-Condutor Moto/Carro;22
Nordeste;Maranhão;Masculino;91 a 100;AC-Condutor Moto/Caminhão;13
Nordeste;Maranhão;Masculino;91 a 100;AD-Condutor Moto/Ônibus;5
Nordeste;Maranhão;Masculino;91 a 100;B-Condutor Carro;1182
Nordeste;Maranhão;Masculino;91 a 100;C-Condutor Caminhão;481
Nordeste;Maranhão;Masculino;91 a 100;D-Condutor Ônibus;134
Nordeste;Maranhão;Masculino;91 a 100;E-Condutor Carreta;2
Nordeste;Maranhão;Masculino;101 a 120;AB-Condutor Moto/Carro;2
Nordeste;Maranhão;Masculino;101 a 120;B-Condutor Carro;115
Nordeste;Maranhão;Masculino;101 a 120;C-Condutor Caminhão;30
Nordeste;Maranhão;Masculino;101 a 120;D-Condutor Ônibus;3
Nordeste;Maranhão;Masculino;101 a 120;E-Condutor Carreta;1
Nordeste;Maranhão;Feminino;18 a 21;A-Condutor Moto;528
Nordeste;Maranhão;Feminino;18 a 21;AB-Condutor Moto/Carro;2325
Nordeste;Maranhão;Feminino;18 a 21;B-Condutor Carro;2351
Nordeste;Maranhão;Feminino;18 a 21;XB-Condutor Ciclomotor/Carro;1
Nordeste;Maranhão;Feminino;22 a 25;A-Condutor Moto;2250
Nordeste;Maranhão;Feminino;22 a 25;AB-Condutor Moto/Carro;8097
Nordeste;Maranhão;Feminino;22 a 25;AD-Condutor Moto/Ônibus;16
Nordeste;Maranhão;Feminino;22 a 25;B-Condutor Carro;8479
Nordeste;Maranhão;Feminino;22 a 25;D-Condutor Ônibus;7
Nordeste;Maranhão;Feminino;26 a 30;A-Condutor Moto;3796
Nordeste;Maranhão;Feminino;26 a 30;AB-Condutor Moto/Carro;14126
Nordeste;Maranhão;Feminino;26 a 30;AC-Condutor Moto/Caminhão;1
Nordeste;Maranhão;Feminino;26 a 30;AD-Condutor Moto/Ônibus;139
Nordeste;Maranhão;Feminino;26 a 30;AE-Condutor Moto/Carreta;2
Nordeste;Maranhão;Feminino;26 a 30;B-Condutor Carro;16462
Nordeste;Maranhão;Feminino;26 a 30;D-Condutor Ônibus;34
Nordeste;Maranhão;Feminino;26 a 30;E-Condutor Carreta;3
Nordeste;Maranhão;Feminino;31 a 40;A-Condutor Moto;8269
Nordeste;Maranhão;Feminino;31 a 40;AB-Condutor Moto/Carro;30416
Nordeste;Maranhão;Feminino;31 a 40;AC-Condutor Moto/Caminhão;4
Nordeste;Maranhão;Feminino;31 a 40;AD-Condutor Moto/Ônibus;458
Nordeste;Maranhão;Feminino;31 a 40;AE-Condutor Moto/Carreta;44
Nordeste;Maranhão;Feminino;31 a 40;B-Condutor Carro;45791
Nordeste;Maranhão;Feminino;31 a 40;C-Condutor Caminhão;4
Nordeste;Maranhão;Feminino;31 a 40;D-Condutor Ônibus;162
Nordeste;Maranhão;Feminino;31 a 40;E-Condutor Carreta;6
Nordeste;Maranhão;Feminino;41 a 50;A-Condutor Moto;4185
Nordeste;Maranhão;Feminino;41 a 50;AB-Condutor Moto/Carro;14899
Nordeste;Maranhão;Feminino;41 a 50;AC-Condutor Moto/Caminhão;69
Nordeste;Maranhão;Feminino;41 a 50;AD-Condutor Moto/Ônibus;283
Nordeste;Maranhão;Feminino;41 a 50;AE-Condutor Moto/Carreta;32
Nordeste;Maranhão;Feminino;41 a 50;B-Condutor Carro;34658
Nordeste;Maranhão;Feminino;41 a 50;C-Condutor Caminhão;30
Nordeste;Maranhão;Feminino;41 a 50;D-Condutor Ônibus;234
Nordeste;Maranhão;Feminino;41 a 50;E-Condutor Carreta;13
Nordeste;Maranhão;Feminino;51 a 60;A-Condutor Moto;1326
Nordeste;Maranhão;Feminino;51 a 60;AB-Condutor Moto/Carro;4616
Nordeste;Maranhão;Feminino;51 a 60;AC-Condutor Moto/Caminhão;98
Nordeste;Maranhão;Feminino;51 a 60;AD-Condutor Moto/Ônibus;99
Nordeste;Maranhão;Feminino;51 a 60;AE-Condutor Moto/Carreta;10
Nordeste;Maranhão;Feminino;51 a 60;B-Condutor Carro;21895
Nordeste;Maranhão;Feminino;51 a 60;C-Condutor Caminhão;105
Nordeste;Maranhão;Feminino;51 a 60;D-Condutor Ônibus;201
Nordeste;Maranhão;Feminino;51 a 60;E-Condutor Carreta;12
Nordeste;Maranhão;Feminino;61 a 70;A-Condutor Moto;143
Nordeste;Maranhão;Feminino;61 a 70;AB-Condutor Moto/Carro;782
Nordeste;Maranhão;Feminino;61 a 70;AC-Condutor Moto/Caminhão;37
Nordeste;Maranhão;Feminino;61 a 70;AD-Condutor Moto/Ônibus;26
Nordeste;Maranhão;Feminino;61 a 70;AE-Condutor Moto/Carreta;3
Nordeste;Maranhão;Feminino;61 a 70;B-Condutor Carro;12042
Nordeste;Maranhão;Feminino;61 a 70;C-Condutor Caminhão;82
Nordeste;Maranhão;Feminino;61 a 70;D-Condutor Ônibus;100
Nordeste;Maranhão;Feminino;61 a 70;E-Condutor Carreta;3
Nordeste;Maranhão;Feminino;71 a 80;A-Condutor Moto;10
Nordeste;Maranhão;Feminino;71 a 80;AB-Condutor Moto/Carro;71
Nordeste;Maranhão;Feminino;71 a 80;AC-Condutor Moto/Caminhão;2
Nordeste;Maranhão;Feminino;71 a 80;B-Condutor Carro;4170
Nordeste;Maranhão;Feminino;71 a 80;C-Condutor Caminhão;21
Nordeste;Maranhão;Feminino;71 a 80;D-Condutor Ônibus;13
Nordeste;Maranhão;Feminino;71 a 80;E-Condutor Carreta;2
Nordeste;Maranhão;Feminino;81 a 90;AB-Condutor Moto/Carro;7
Nordeste;Maranhão;Feminino;81 a 90;AD-Condutor Moto/Ônibus;2
Nordeste;Maranhão;Feminino;81 a 90;B-Condutor Carro;1013
Nordeste;Maranhão;Feminino;81 a 90;C-Condutor Caminhão;5
Nordeste;Maranhão;Feminino;81 a 90;D-Condutor Ônibus;2
Nordeste;Maranhão;Feminino;91 a 100;B-Condutor Carro;201
Nordeste;Maranhão;Feminino;101 a 120;B-Condutor Carro;6
Nordeste;Paraíba;Masculino;18 a 21;A-Condutor Moto;405
Nordeste;Paraíba;Masculino;18 a 21;AB-Condutor Moto/Carro;9530
Nordeste;Paraíba;Masculino;18 a 21;AC-Condutor Moto/Caminhão;35
Nordeste;Paraíba;Masculino;18 a 21;AD-Condutor Moto/Ônibus;34
Nordeste;Paraíba;Masculino;18 a 21;AE-Condutor Moto/Carreta;1
Nordeste;Paraíba;Masculino;18 a 21;B-Condutor Carro;3344
Nordeste;Paraíba;Masculino;18 a 21;C-Condutor Caminhão;2
Nordeste;Paraíba;Masculino;18 a 21;D-Condutor Ônibus;3
Nordeste;Paraíba;Masculino;22 a 25;A-Condutor Moto;1926
Nordeste;Paraíba;Masculino;22 a 25;AB-Condutor Moto/Carro;27410
Nordeste;Paraíba;Masculino;22 a 25;AC-Condutor Moto/Caminhão;82
Nordeste;Paraíba;Masculino;22 a 25;AD-Condutor Moto/Ônibus;1241
Nordeste;Paraíba;Masculino;22 a 25;AE-Condutor Moto/Carreta;90
Nordeste;Paraíba;Masculino;22 a 25;B-Condutor Carro;8317
Nordeste;Paraíba;Masculino;22 a 25;C-Condutor Caminhão;5
Nordeste;Paraíba;Masculino;22 a 25;D-Condutor Ônibus;93
Nordeste;Paraíba;Masculino;22 a 25;E-Condutor Carreta;4
Nordeste;Paraíba;Masculino;22 a 25;X-Condutor Ciclomotor;1
Nordeste;Paraíba;Masculino;26 a 30;A-Condutor Moto;3877
Nordeste;Paraíba;Masculino;26 a 30;AB-Condutor Moto/Carro;42707
Nordeste;Paraíba;Masculino;26 a 30;AC-Condutor Moto/Caminhão;302
Nordeste;Paraíba;Masculino;26 a 30;AD-Condutor Moto/Ônibus;4532
Nordeste;Paraíba;Masculino;26 a 30;AE-Condutor Moto/Carreta;490
Nordeste;Paraíba;Masculino;26 a 30;B-Condutor Carro;13086
Nordeste;Paraíba;Masculino;26 a 30;C-Condutor Caminhão;28
Nordeste;Paraíba;Masculino;26 a 30;D-Condutor Ônibus;327
Nordeste;Paraíba;Masculino;26 a 30;E-Condutor Carreta;34
Nordeste;Paraíba;Masculino;31 a 40;A-Condutor Moto;9460
Nordeste;Paraíba;Masculino;31 a 40;AB-Condutor Moto/Carro;94602
Nordeste;Paraíba;Masculino;31 a 40;AC-Condutor Moto/Caminhão;1513
Nordeste;Paraíba;Masculino;31 a 40;AD-Condutor Moto/Ônibus;18973
Nordeste;Paraíba;Masculino;31 a 40;AE-Condutor Moto/Carreta;3730
Nordeste;Paraíba;Masculino;31 a 40;B-Condutor Carro;31893
Nordeste;Paraíba;Masculino;31 a 40;C-Condutor Caminhão;260
Nordeste;Paraíba;Masculino;31 a 40;D-Condutor Ônibus;2562
Nordeste;Paraíba;Masculino;31 a 40;E-Condutor Carreta;561
Nordeste;Paraíba;Masculino;31 a 40;X-Condutor Ciclomotor;7
Nordeste;Paraíba;Masculino;31 a 40;XB-Condutor Ciclomotor/Carro;1
Nordeste;Paraíba;Masculino;41 a 50;A-Condutor Moto;6335
Nordeste;Paraíba;Masculino;41 a 50;AB-Condutor Moto/Carro;58447
Nordeste;Paraíba;Masculino;41 a 50;AC-Condutor Moto/Caminhão;2942
Nordeste;Paraíba;Masculino;41 a 50;AD-Condutor Moto/Ônibus;15129
Nordeste;Paraíba;Masculino;41 a 50;AE-Condutor Moto/Carreta;3626
Nordeste;Paraíba;Masculino;41 a 50;B-Condutor Carro;32261
Nordeste;Paraíba;Masculino;41 a 50;C-Condutor Caminhão;1269
Nordeste;Paraíba;Masculino;41 a 50;D-Condutor Ônibus;5617
Nordeste;Paraíba;Masculino;41 a 50;E-Condutor Carreta;1483
Nordeste;Paraíba;Masculino;41 a 50;X-Condutor Ciclomotor;3
Nordeste;Paraíba;Masculino;41 a 50;XB-Condutor Ciclomotor/Carro;1
Nordeste;Paraíba;Masculino;51 a 60;A-Condutor Moto;3650
Nordeste;Paraíba;Masculino;51 a 60;AB-Condutor Moto/Carro;32386
Nordeste;Paraíba;Masculino;51 a 60;AC-Condutor Moto/Caminhão;3532
Nordeste;Paraíba;Masculino;51 a 60;AD-Condutor Moto/Ônibus;8358
Nordeste;Paraíba;Masculino;51 a 60;AE-Condutor Moto/Carreta;1950
Nordeste;Paraíba;Masculino;51 a 60;B-Condutor Carro;32922
Nordeste;Paraíba;Masculino;51 a 60;C-Condutor Caminhão;3811
Nordeste;Paraíba;Masculino;51 a 60;D-Condutor Ônibus;7686
Nordeste;Paraíba;Masculino;51 a 60;E-Condutor Carreta;1700
Nordeste;Paraíba;Masculino;51 a 60;X-Condutor Ciclomotor;9
Nordeste;Paraíba;Masculino;51 a 60;XB-Condutor Ciclomotor/Carro;1
Nordeste;Paraíba;Masculino;61 a 70;A-Condutor Moto;1329
Nordeste;Paraíba;Masculino;61 a 70;AB-Condutor Moto/Carro;12782
Nordeste;Paraíba;Masculino;61 a 70;AC-Condutor Moto/Caminhão;1132
Nordeste;Paraíba;Masculino;61 a 70;AD-Condutor Moto/Ônibus;3067
Nordeste;Paraíba;Masculino;61 a 70;AE-Condutor Moto/Carreta;576
Nordeste;Paraíba;Masculino;61 a 70;B-Condutor Carro;31753
Nordeste;Paraíba;Masculino;61 a 70;C-Condutor Caminhão;2870
Nordeste;Paraíba;Masculino;61 a 70;D-Condutor Ônibus;7818
Nordeste;Paraíba;Masculino;61 a 70;E-Condutor Carreta;1126
Nordeste;Paraíba;Masculino;61 a 70;X-Condutor Ciclomotor;1
Nordeste;Paraíba;Masculino;61 a 70;XB-Condutor Ciclomotor/Carro;1
Nordeste;Paraíba;Masculino;71 a 80;A-Condutor Moto;533
Nordeste;Paraíba;Masculino;71 a 80;AB-Condutor Moto/Carro;3961
Nordeste;Paraíba;Masculino;71 a 80;AC-Condutor Moto/Caminhão;308
Nordeste;Paraíba;Masculino;71 a 80;AD-Condutor Moto/Ônibus;599
Nordeste;Paraíba;Masculino;71 a 80;AE-Condutor Moto/Carreta;102
Nordeste;Paraíba;Masculino;71 a 80;B-Condutor Carro;21480
Nordeste;Paraíba;Masculino;71 a 80;C-Condutor Caminhão;1798
