Região Habilitação Atual;UF Habilitação Atual;Sexo;Faixa Etária;Categoria;Qt. Condutor Histórico
Nordeste;Maranhão;Masculino;26 a 30;AD-Condutor Moto/Ônibus;8248
Nordeste;Maranhão;Masculino;26 a 30;AE-Condutor Moto/Carreta;943
Nordeste;Maranhão;Masculino;26 a 30;B-Condutor Carro;17280
Nordeste;Maranhão;Masculino;26 a 30;C-Condutor Caminhão;10
Nordeste;Maranhão;Masculino;26 a 30;D-Condutor Ônibus;1080
Nordeste;Maranhão;Masculino;26 a 30;E-Condutor Carreta;91
Nordeste;Maranhão;Masculino;26 a 30;XB-Condutor Ciclomotor/Carro;1
Nordeste;Maranhão;Masculino;31 a 40;A-Condutor Moto;14720
Nordeste;Maranhão;Masculino;31 a 40;AB-Condutor Moto/Carro;97280
Nordeste;Maranhão;Masculino;31 a 40;AC-Condutor Moto/Caminhão;461
Nordeste;Maranhão;Masculino;31 a 40;AD-Condutor Moto/Ônibus;32167
Nordeste;Maranhão;Masculino;31 a 40;AE-Condutor Moto/Carreta;6667
Nordeste;Maranhão;Masculino;31 a 40;B-Condutor Carro;41732
Nordeste;Maranhão;Masculino;31 a 40;C-Condutor Caminhão;90
Nordeste;Maranhão;Masculino;31 a 40;D-Condutor Ônibus;6964
Nordeste;Maranhão;Masculino;31 a 40;E-Condutor Carreta;975
Nordeste;Maranhão;Masculino;41 a 50;A-Condutor Moto;9184
Nordeste;Maranhão;Masculino;41 a 50;AB-Condutor Moto/Carro;57930
Nordeste;Maranhão;Masculino;41 a 50;AC-Condutor Moto/Caminhão;3018
Nordeste;Maranhão;Masculino;41 a 50;AD-Condutor Moto/Ônibus;22311
Nordeste;Maranhão;Masculino;41 a 50;AE-Condutor Moto/Carreta;5572
Nordeste;Maranhão;Masculino;41 a 50;B-Condutor Carro;36148
Nordeste;Maranhão;Masculino;41 a 50;C-Condutor Caminhão;1629
Nordeste;Maranhão;Masculino;41 a 50;D-Condutor Ônibus;9716
Nordeste;Maranhão;Masculino;41 a 50;E-Condutor Carreta;1991
Nordeste;Maranhão;Masculino;41 a 50;X-Condutor Ciclomotor;1
Nordeste;Maranhão;Masculino;51 a 60;A-Condutor Moto;4691
Nordeste;Maranhão;Masculino;51 a 60;AB-Condutor Moto/Carro;25181
Nordeste;Maranhão;Masculino;51 a 60;AC-Condutor Moto/Caminhão;4470
Nordeste;Maranhão;Masculino;51 a 60;AD-Condutor Moto/Ônibus;10775
Nordeste;Maranhão;Masculino;51 a 60;AE-Condutor Moto/Carreta;2223
Nordeste;Maranhão;Masculino;51 a 60;B-Condutor Carro;26685
Nordeste;Maranhão;Masculino;51 a 60;C-Condutor Caminhão;4517
Nordeste;Maranhão;Masculino;51 a 60;D-Condutor Ônibus;10828
Nordeste;Maranhão;Masculino;51 a 60;E-Condutor Carreta;1904
Nordeste;Maranhão;Masculino;61 a 70;A-Condutor Moto;1704
Nordeste;Maranhão;Masculino;61 a 70;AB-Condutor Moto/Carro;8710
Nordeste;Maranhão;Masculino;61 a 70;AC-Condutor Moto/Caminhão;2142
Nordeste;Maranhão;Masculino;61 a 70;AD-Condutor Moto/Ônibus;4201
Nordeste;Maranhão;Masculino;61 a 70;AE-Condutor Moto/Carreta;731
Nordeste;Maranhão;Masculino;61 a 70;B-Condutor Carro;20679
Nordeste;Maranhão;Masculino;61 a 70;C-Condutor Caminhão;4772
Nordeste;Maranhão;Masculino;61 a 70;D-Condutor Ônibus;10885
Nordeste;Maranhão;Masculino;61 a 70;E-Condutor Carreta;1265
Nordeste;Maranhão;Masculino;71 a 80;A-Condutor Moto;389
Nordeste;Maranhão;Masculino;71 a 80;AB-Condutor Moto/Carro;2171
Nordeste;Maranhão;Masculino;71 a 80;AC-Condutor Moto/Caminhão;467
Nordeste;Maranhão;Masculino;71 a 80;AD-Condutor Moto/Ônibus;645
Nordeste;Maranhão;Masculino;71 a 80;AE-Condutor Moto/Carreta;72
Nordeste;Maranhão;Masculino;71 a 80;B-Condutor Carro;12586
Nordeste;Maranhão;Masculino;71 a 80;C-Condutor Caminhão;3125
Nordeste;Maranhão;Masculino;71 a 80;D-Condutor Ônibus;4002
Nordeste;Maranhão;Masculino;71 a 80;E-Condutor Carreta;302
Nordeste;Maranhão;Masculino;81 a 90;A-Condutor Moto;75
Nordeste;Maranhão;Masculino;81 a 90;AB-Condutor Moto/Carro;294
Nordeste;Maranhão;Masculino;81 a 90;AC-Condutor Moto/Caminhão;96
Nordeste;Maranhão;Masculino;81 a 90;AD-Condutor Moto/Ônibus;78
Nordeste;Maranhão;Masculino;81 a 90;AE-Condutor Moto/Carreta;8
Nordeste;Maranhão;Masculino;81 a 90;B-Condutor Carro;4672
Nordeste;Maranhão;Masculino;81 a 90;C-Condutor Caminhão;1848
Nordeste;Maranhão;Masculino;81 a 90;D-Condutor Ônibus;1113
Nordeste;Maranhão;Masculino;81 a 90;E-Condutor Carreta;65
Nordeste;Maranhão;Masculino;91 a 100;A-Condutor Moto;7
Nordeste;Maranhão;Masculino;91 a 100;AB-Condutor Moto/Carro;33
Nordeste;Maranhão;Masculino;91 a 100;AC-Condutor Moto/Caminhão;20
Nordeste;Maranhão;Masculino;91 a 100;AD-Condutor Moto/Ônibus;6
Nordeste;Maranhão;Masculino;91 a 100;B-Condutor Carro;1387
Nordeste;Maranhão;Masculino;91 a 100;C-Condutor Caminhão;575
Nordeste;Maranhão;Masculino;91 a 100;D-Condutor Ônibus;173
Nordeste;Maranhão;Masculino;91 a 100;E-Condutor Carreta;2
Nordeste;Maranhão;Masculino;101 a 120;AB-Condutor Moto/Carro;2
Nordeste;Maranhão;Masculino;101 a 120;B-Condutor Carro;166
Nordeste;Maranhão;Masculino;101 a 120;C-Condutor Caminhão;42
Nordeste;Maranhão;Masculino;101 a 120;D-Condutor Ônibus;5
Nordeste;Maranhão;Masculino;101 a 120;E-Condutor Carreta;1
Nordeste;Maranhão;Feminino;18 a 21;A-Condutor Moto;342
Nordeste;Maranhão;Feminino;18 a 21;AB-Condutor Moto/Carro;2539
Nordeste;Maranhão;Feminino;18 a 21;AD-Condutor Moto/Ônibus;1
Nordeste;Maranhão;Feminino;18 a 21;B-Condutor Carro;2176
Nordeste;Maranhão;Feminino;22 a 25;A-Condutor Moto;1915
Nordeste;Maranhão;Feminino;22 a 25;AB-Condutor Moto/Carro;7960
Nordeste;Maranhão;Feminino;22 a 25;AD-Condutor Moto/Ônibus;15
Nordeste;Maranhão;Feminino;22 a 25;AE-Condutor Moto/Carreta;1
Nordeste;Maranhão;Feminino;22 a 25;B-Condutor Carro;7572
Nordeste;Maranhão;Feminino;22 a 25;D-Condutor Ônibus;5
Nordeste;Maranhão;Feminino;22 a 25;XB-Condutor Ciclomotor/Carro;1
Nordeste;Maranhão;Feminino;26 a 30;A-Condutor Moto;3663
Nordeste;Maranhão;Feminino;26 a 30;AB-Condutor Moto/Carro;14548
Nordeste;Maranhão;Feminino;26 a 30;AC-Condutor Moto/Caminhão;1
Nordeste;Maranhão;Feminino;26 a 30;AD-Condutor Moto/Ônibus;118
Nordeste;Maranhão;Feminino;26 a 30;AE-Condutor Moto/Carreta;2
Nordeste;Maranhão;Feminino;26 a 30;B-Condutor Carro;16468
Nordeste;Maranhão;Feminino;26 a 30;D-Condutor Ônibus;34
Nordeste;Maranhão;Feminino;26 a 30;E-Condutor Carreta;2
Nordeste;Maranhão;Feminino;31 a 40;A-Condutor Moto;8246
Nordeste;Maranhão;Feminino;31 a 40;AB-Condutor Moto/Carro;32382
Nordeste;Maranhão;Feminino;31 a 40;AC-Condutor Moto/Caminhão;3
Nordeste;Maranhão;Feminino;31 a 40;AD-Condutor Moto/Ônibus;474
Nordeste;Maranhão;Feminino;31 a 40;AE-Condutor Moto/Carreta;41
Nordeste;Maranhão;Feminino;31 a 40;B-Condutor Carro;45383
Nordeste;Maranhão;Feminino;31 a 40;D-Condutor Ônibus;150
Nordeste;Maranhão;Feminino;31 a 40;E-Condutor Carreta;5
Nordeste;Maranhão;Feminino;41 a 50;A-Condutor Moto;4544
Nordeste;Maranhão;Feminino;41 a 50;AB-Condutor Moto/Carro;16774
Nordeste;Maranhão;Feminino;41 a 50;AC-Condutor Moto/Caminhão;59
Nordeste;Maranhão;Feminino;41 a 50;AD-Condutor Moto/Ônibus;325
Nordeste;Maranhão;Feminino;41 a 50;AE-Condutor Moto/Carreta;34
Nordeste;Maranhão;Feminino;41 a 50;B-Condutor Carro;36548
Nordeste;Maranhão;Feminino;41 a 50;C-Condutor Caminhão;24
Nordeste;Maranhão;Feminino;41 a 50;D-Condutor Ônibus;248
Nordeste;Maranhão;Feminino;41 a 50;E-Condutor Carreta;16
Nordeste;Maranhão;Feminino;51 a 60;A-Condutor Moto;1485
Nordeste;Maranhão;Feminino;51 a 60;AB-Condutor Moto/Carro;5385
Nordeste;Maranhão;Feminino;51 a 60;AC-Condutor Moto/Caminhão;90
Nordeste;Maranhão;Feminino;51 a 60;AD-Condutor Moto/Ônibus;100
Nordeste;Maranhão;Feminino;51 a 60;AE-Condutor Moto/Carreta;13
Nordeste;Maranhão;Feminino;51 a 60;B-Condutor Carro;22984
Nordeste;Maranhão;Feminino;51 a 60;C-Condutor Caminhão;89
Nordeste;Maranhão;Feminino;51 a 60;D-Condutor Ônibus;211
Nordeste;Maranhão;Feminino;51 a 60;E-Condutor Carreta;9
Nordeste;Maranhão;Feminino;61 a 70;A-Condutor Moto;185
Nordeste;Maranhão;Feminino;61 a 70;AB-Condutor Moto/Carro;988
Nordeste;Maranhão;Feminino;61 a 70;AC-Condutor Moto/Caminhão;39
Nordeste;Maranhão;Feminino;61 a 70;AD-Condutor Moto/Ônibus;28
Nordeste;Maranhão;Feminino;61 a 70;AE-Condutor Moto/Carreta;3
Nordeste;Maranhão;Feminino;61 a 70;B-Condutor Carro;12990
Nordeste;Maranhão;Feminino;61 a 70;C-Condutor Caminhão;87
Nordeste;Maranhão;Feminino;61 a 70;D-Condutor Ônibus;106
Nordeste;Maranhão;Feminino;61 a 70;E-Condutor Carreta;5
Nordeste;Maranhão;Feminino;71 a 80;A-Condutor Moto;16
Nordeste;Maranhão;Feminino;71 a 80;AB-Condutor Moto/Carro;93
Nordeste;Maranhão;Feminino;71 a 80;AC-Condutor Moto/Caminhão;3
Nordeste;Maranhão;Feminino;71 a 80;B-Condutor Carro;4790
Nordeste;Maranhão;Feminino;71 a 80;C-Condutor Caminhão;19
Nordeste;Maranhão;Feminino;71 a 80;D-Condutor Ônibus;18
Nordeste;Maranhão;Feminino;71 a 80;E-Condutor Carreta;2
Nordeste;Maranhão;Feminino;81 a 90;AB-Condutor Moto/Carro;8
Nordeste;Maranhão;Feminino;81 a 90;AD-Condutor Moto/Ônibus;2
Nordeste;Maranhão;Feminino;81 a 90;B-Condutor Carro;1193
Nordeste;Maranhão;Feminino;81 a 90;C-Condutor Caminhão;9
Nordeste;Maranhão;Feminino;81 a 90;D-Condutor Ônibus;2
Nordeste;Maranhão;Feminino;91 a 100;B-Condutor Carro;246
Nordeste;Maranhão;Feminino;101 a 120;B-Condutor Carro;11
Nordeste;Paraíba;Masculino;18 a 21;A-Condutor Moto;270
Nordeste;Paraíba;Masculino;18 a 21;AB-Condutor Moto/Carro;10345
Nordeste;Paraíba;Masculino;18 a 21;AC-Condutor Moto/Caminhão;43
Nordeste;Paraíba;Masculino;18 a 21;AD-Condutor Moto/Ônibus;43
Nordeste;Paraíba;Masculino;18 a 21;AE-Condutor Moto/Carreta;1
Nordeste;Paraíba;Masculino;18 a 21;B-Condutor Carro;3075
Nordeste;Paraíba;Masculino;18 a 21;C-Condutor Caminhão;7
Nordeste;Paraíba;Masculino;18 a 21;D-Condutor Ônibus;2
Nordeste;Paraíba;Masculino;22 a 25;A-Condutor Moto;1565
Nordeste;Paraíba;Masculino;22 a 25;AB-Condutor Moto/Carro;27763
Nordeste;Paraíba;Masculino;22 a 25;AC-Condutor Moto/Caminhão;89
Nordeste;Paraíba;Masculino;22 a 25;AD-Condutor Moto/Ônibus;1286
Nordeste;Paraíba;Masculino;22 a 25;AE-Condutor Moto/Carreta;97
Nordeste;Paraíba;Masculino;22 a 25;B-Condutor Carro;7956
Nordeste;Paraíba;Masculino;22 a 25;C-Condutor Caminhão;8
Nordeste;Paraíba;Masculino;22 a 25;D-Condutor Ônibus;78
Nordeste;Paraíba;Masculino;22 a 25;E-Condutor Carreta;2
Nordeste;Paraíba;Masculino;22 a 25;X-Condutor Ciclomotor;1
Nordeste;Paraíba;Masculino;26 a 30;A-Condutor Moto;3412
Nordeste;Paraíba;Masculino;26 a 30;AB-Condutor Moto/Carro;44676
Nordeste;Paraíba;Masculino;26 a 30;AC-Condutor Moto/Caminhão;224
Nordeste;Paraíba;Masculino;26 a 30;AD-Condutor Moto/Ônibus;4455
Nordeste;Paraíba;Masculino;26 a 30;AE-Condutor Moto/Carreta;505
Nordeste;Paraíba;Masculino;26 a 30;B-Condutor Carro;12974
Nordeste;Paraíba;Masculino;26 a 30;C-Condutor Caminhão;24
Nordeste;Paraíba;Masculino;26 a 30;D-Condutor Ônibus;323
Nordeste;Paraíba;Masculino;26 a 30;E-Condutor Carreta;34
Nordeste;Paraíba;Masculino;31 a 40;A-Condutor Moto;9054
Nordeste;Paraíba;Masculino;31 a 40;AB-Condutor Moto/Carro;97953
Nordeste;Paraíba;Masculino;31 a 40;AC-Condutor Moto/Caminhão;1404
Nordeste;Paraíba;Masculino;31 a 40;AD-Condutor Moto/Ônibus;18870
Nordeste;Paraíba;Masculino;31 a 40;AE-Condutor Moto/Carreta;3680
Nordeste;Paraíba;Masculino;31 a 40;B-Condutor Carro;31225
Nordeste;Paraíba;Masculino;31 a 40;C-Condutor Caminhão;213
Nordeste;Paraíba;Masculino;31 a 40;D-Condutor Ônibus;2272
Nordeste;Paraíba;Masculino;31 a 40;E-Condutor Carreta;485
Nordeste;Paraíba;Masculino;31 a 40;X-Condutor Ciclomotor;7
Nordeste;Paraíba;Masculino;31 a 40;XB-Condutor Ciclomotor/Carro;1
Nordeste;Paraíba;Masculino;41 a 50;A-Condutor Moto;6448
Nordeste;Paraíba;Masculino;41 a 50;AB-Condutor Moto/Carro;63559
Nordeste;Paraíba;Masculino;41 a 50;AC-Condutor Moto/Caminhão;2684
Nordeste;Paraíba;Masculino;41 a 50;AD-Condutor Moto/Ônibus;16149
Nordeste;Paraíba;Masculino;41 a 50;AE-Condutor Moto/Carreta;3907
Nordeste;Paraíba;Masculino;41 a 50;B-Condutor Carro;32994
Nordeste;Paraíba;Masculino;41 a 50;C-Condutor Caminhão;1056
Nordeste;Paraíba;Masculino;41 a 50;D-Condutor Ônibus;5394
Nordeste;Paraíba;Masculino;41 a 50;E-Condutor Carreta;1443
Nordeste;Paraíba;Masculino;41 a 50;X-Condutor Ciclomotor;3
Nordeste;Paraíba;Masculino;41 a 50;XB-Condutor Ciclomotor/Carro;1
Nordeste;Paraíba;Masculino;51 a 60;A-Condutor Moto;3830
Nordeste;Paraíba;Masculino;51 a 60;AB-Condutor Moto/Carro;35338
Nordeste;Paraíba;Masculino;51 a 60;AC-Condutor Moto/Caminhão;3551
Nordeste;Paraíba;Masculino;51 a 60;AD-Condutor Moto/Ônibus;8678
Nordeste;Paraíba;Masculino;51 a 60;AE-Condutor Moto/Carreta;2120
Nordeste;Paraíba;Masculino;51 a 60;B-Condutor Carro;33371
Nordeste;Paraíba;Masculino;51 a 60;C-Condutor Caminhão;3511
Nordeste;Paraíba;Masculino;51 a 60;D-Condutor Ônibus;7188
Nordeste;Paraíba;Masculino;51 a 60;E-Condutor Carreta;1694
Nordeste;Paraíba;Masculino;51 a 60;X-Condutor Ciclomotor;9
Nordeste;Paraíba;Masculino;51 a 60;XB-Condutor Ciclomotor/Carro;1
Nordeste;Paraíba;Masculino;61 a 70;A-Condutor Moto;1511
Nordeste;Paraíba;Masculino;61 a 70;AB-Condutor Moto/Carro;14458
Nordeste;Paraíba;Masculino;61 a 70;AC-Condutor Moto/Caminhão;1237
Nordeste;Paraíba;Masculino;61 a 70;AD-Condutor Moto/Ônibus;3427
Nordeste;Paraíba;Masculino;61 a 70;AE-Condutor Moto/Carreta;681
Nordeste;Paraíba;Masculino;61 a 70;B-Condutor Carro;32709
Nordeste;Paraíba;Masculino;61 a 70;C-Condutor Caminhão;2890
Nordeste;Paraíba;Masculino;61 a 70;D-Condutor Ônibus;7836
Nordeste;Paraíba;Masculino;61 a 70;E-Condutor Carreta;1205
Nordeste;Paraíba;Masculino;61 a 70;X-Condutor Ciclomotor;2
Nordeste;Paraíba;Masculino;61 a 70;XB-Condutor Ciclomotor/Carro;1
Nordeste;Paraíba;Masculino;71 a 80;A-Condutor Moto;573
Nordeste;Paraíba;Masculino;71 a 80;AB-Condutor Moto/Carro;4618
Nordeste;Paraíba;Masculino;71 a 80;AC-Condutor Moto/Caminhão;333
Nordeste;Paraíba;Masculino;71 a 80;AD-Condutor Moto/Ônibus;692
Nordeste;Paraíba;Masculino;71 a 80;AE-Condutor Moto/Carreta;113
Nordeste;Paraíba;Masculino;71 a 80;B-Condutor Carro;23126
Nordeste;Paraíba;Masculino;71 a 80;C-Condutor Caminhão;1853
Nordeste;Paraíba;Masculino;71 a 80;D-Condutor Ônibus;4245
Nordeste;Paraíba;Masculino;71 a 80;E-Condutor Carreta;451
Nordeste;Paraíba;Masculino;71 a 80;X-Condutor Ciclomotor;1
Nordeste;Paraíba;Masculino;71 a 80;XB-Condutor Ciclomotor/Carro;2
Nordeste;Paraíba;Masculino;81 a 90;A-Condutor Moto;145
Nordeste;Paraíba;Masculino;81 a 90;AB-Condutor Moto/Carro;934
Nordeste;Paraíba;Masculino;81 a 90;AC-Condutor Moto/Caminhão;108
Nordeste;Paraíba;Masculino;81 a 90;AD-Condutor Moto/Ônibus;123
Nordeste;Paraíba;Masculino;81 a 90;AE-Condutor Moto/Carreta;15
Nordeste;Paraíba;Masculino;81 a 90;B-Condutor Carro;10718
Nordeste;Paraíba;Masculino;81 a 90;C-Condutor Caminhão;1068
Nordeste;Paraíba;Masculino;81 a 90;D-Condutor Ônibus;1747
Nordeste;Paraíba;Masculino;81 a 90;E-Condutor Carreta;117
Nordeste;Paraíba;Masculino;91 a 100;A-Condutor Moto;14
Nordeste;Paraíba;Masculino;91 a 100;AB-Condutor Moto/Carro;114
Nordeste;Paraíba;Masculino;91 a 100;AC-Condutor Moto/Caminhão;8
Nordeste;Paraíba;Masculino;91 a 100;AD-Condutor Moto/Ônibus;7
Nordeste;Paraíba;Masculino;91 a 100;AE-Condutor Moto/Carreta;2
Nordeste;Paraíba;Masculino;91 a 100;B-Condutor Carro;3244
Nordeste;Paraíba;Masculino;91 a 100;C-Condutor Caminhão;274
Nordeste;Paraíba;Masculino;91 a 100;D-Condutor Ônibus;304
Nordeste;Paraíba;Masculino;91 a 100;E-Condutor Carreta;14
Nordeste;Paraíba;Masculino;101 a 120;AB-Condutor Moto/Carro;7
Nordeste;Paraíba;Masculino;101 a 120;B-Condutor Carro;352
Nordeste;Paraíba;Masculino;101 a 120;C-Condutor Caminhão;16
Nordeste;Paraíba;Masculino;101 a 120;D-Condutor Ônibus;12
Nordeste;Paraíba;Feminino;18 a 21;A-Condutor Moto;61
Nordeste;Paraíba;Feminino;18 a 21;AB-Condutor Moto/Carro;2106
Nordeste;Paraíba;Feminino;18 a 21;AD-Condutor Moto/Ônibus;1
Nordeste;Paraíba;Feminino;18 a 21;B-Condutor Carro;2831
Nordeste;Paraíba;Feminino;22 a 25;A-Condutor Moto;430
Nordeste;Paraíba;Feminino;22 a 25;AB-Condutor Moto/Carro;6339
Nordeste;Paraíba;Feminino;22 a 25;AD-Condutor Moto/Ônibus;7
Nordeste;Paraíba;Feminino;22 a 25;B-Condutor Carro;8989
Nordeste;Paraíba;Feminino;22 a 25;D-Condutor Ônibus;1
Nordeste;Paraíba;Feminino;26 a 30;A-Condutor Moto;1201
Nordeste;Paraíba;Feminino;26 a 30;AB-Condutor Moto/Carro;11911
Nordeste;Paraíba;Feminino;26 a 30;AC-Condutor Moto/Caminhão;2
Nordeste;Paraíba;Feminino;26 a 30;AD-Condutor Moto/Ônibus;42
Nordeste;Paraíba;Feminino;26 a 30;AE-Condutor Moto/Carreta;3
Nordeste;Paraíba;Feminino;26 a 30;B-Condutor Carro;17000
Nordeste;Paraíba;Feminino;26 a 30;D-Condutor Ônibus;13
Nordeste;Paraíba;Feminino;26 a 30;X-Condutor Ciclomotor;2
Nordeste;Paraíba;Feminino;26 a 30;XB-Condutor Ciclomotor/Carro;3
Nordeste;Paraíba;Feminino;31 a 40;A-Condutor Moto;3260
Nordeste;Paraíba;Feminino;31 a 40;AB-Condutor Moto/Carro;26693
Nordeste;Paraíba;Feminino;31 a 40;AC-Condutor Moto/Caminhão;10
Nordeste;Paraíba;Feminino;31 a 40;AD-Condutor Moto/Ônibus;208
Nordeste;Paraíba;Feminino;31 a 40;AE-Condutor Moto/Carreta;18
Nordeste;Paraíba;Feminino;31 a 40;B-Condutor Carro;45724
Nordeste;Paraíba;Feminino;31 a 40;C-Condutor Caminhão;1
Nordeste;Paraíba;Feminino;31 a 40;D-Condutor Ônibus;96
Nordeste;Paraíba;Feminino;31 a 40;E-Condutor Carreta;3
Nordeste;Paraíba;Feminino;31 a 40;X-Condutor Ciclomotor;3
Nordeste;Paraíba;Feminino;31 a 40;XB-Condutor Ciclomotor/Carro;3
Nordeste;Paraíba;Feminino;41 a 50;A-Condutor Moto;1869
Nordeste;Paraíba;Feminino;41 a 50;AB-Condutor Moto/Carro;13009
Nordeste;Paraíba;Feminino;41 a 50;AC-Condutor Moto/Caminhão;20
Nordeste;Paraíba;Feminino;41 a 50;AD-Condutor Moto/Ônibus;215
Nordeste;Paraíba;Feminino;41 a 50;AE-Condutor Moto/Carreta;23
Nordeste;Paraíba;Feminino;41 a 50;B-Condutor Carro;38330
Nordeste;Paraíba;Feminino;41 a 50;C-Condutor Caminhão;14
Nordeste;Paraíba;Feminino;41 a 50;D-Condutor Ônibus;195
Nordeste;Paraíba;Feminino;41 a 50;E-Condutor Carreta;4
Nordeste;Paraíba;Feminino;41 a 50;X-Condutor Ciclomotor;3
Nordeste;Paraíba;Feminino;41 a 50;XB-Condutor Ciclomotor/Carro;1
Nordeste;Paraíba;Feminino;51 a 60;A-Condutor Moto;618
Nordeste;Paraíba;Feminino;51 a 60;AB-Condutor Moto/Carro;4066
Nordeste;Paraíba;Feminino;51 a 60;AC-Condutor Moto/Caminhão;22
Nordeste;Paraíba;Feminino;51 a 60;AD-Condutor Moto/Ônibus;91
Nordeste;Paraíba;Feminino;51 a 60;AE-Condutor Moto/Carreta;13
Nordeste;Paraíba;Feminino;51 a 60;B-Condutor Carro;28621
Nordeste;Paraíba;Feminino;51 a 60;C-Condutor Caminhão;38
Nordeste;Paraíba;Feminino;51 a 60;D-Condutor Ônibus;193
Nordeste;Paraíba;Feminino;51 a 60;E-Condutor Carreta;10
Nordeste;Paraíba;Feminino;61 a 70;A-Condutor Moto;69
Nordeste;Paraíba;Feminino;61 a 70;AB-Condutor Moto/Carro;738
Nordeste;Paraíba;Feminino;61 a 70;AC-Condutor Moto/Caminhão;6
Nordeste;Paraíba;Feminino;61 a 70;AD-Condutor Moto/Ônibus;26
Nordeste;Paraíba;Feminino;61 a 70;AE-Condutor Moto/Carreta;1
Nordeste;Paraíba;Feminino;61 a 70;B-Condutor Carro;18919
Nordeste;Paraíba;Feminino;61 a 70;C-Condutor Caminhão;45
Nordeste;Paraíba;Feminino;61 a 70;D-Condutor Ônibus;82
Nordeste;Paraíba;Feminino;61 a 70;E-Condutor Carreta;1
Nordeste;Paraíba;Feminino;61 a 70;X-Condutor Ciclomotor;1
Nordeste;Paraíba;Feminino;61 a 70;XB-Condutor Ciclomotor/Carro;1
Nordeste;Paraíba;Feminino;71 a 80;A-Condutor Moto;5
Nordeste;Paraíba;Feminino;71 a 80;AB-Condutor Moto/Carro;91
Nordeste;Paraíba;Feminino;71 a 80;AC-Condutor Moto/Caminhão;1
Nordeste;Paraíba;Feminino;71 a 80;AD-Condutor Moto/Ônibus;4
Nordeste;Paraíba;Feminino;71 a 80;AE-Condutor Moto/Carreta;1
Nordeste;Paraíba;Feminino;71 a 80;B-Condutor Carro;8395
Nordeste;Paraíba;Feminino;71 a 80;C-Condutor Caminhão;9
Nordeste;Paraíba;Feminino;71 a 80;D-Condutor Ônibus;18
Nordeste;Paraíba;Feminino;71 a 80;E-Condutor Carreta;1
Nordeste;Paraíba;Feminino;81 a 90;A-Condutor Moto;1
Nordeste;Paraíba;Feminino;81 a 90;AB-Condutor Moto/Carro;5
Nordeste;Paraíba;Feminino;81 a 90;B-Condutor Carro;2446
Nordeste;Paraíba;Feminino;81 a 90;C-Condutor Caminhão;2
Nordeste;Paraíba;Feminino;81 a 90;D-Condutor Ônibus;4
Nordeste;Paraíba;Feminino;91 a 100;B-Condutor Carro;387
Nordeste;Paraíba;Feminino;91 a 100;D-Condutor Ônibus;2
Nordeste;Paraíba;Feminino;101 a 120;B-Condutor Carro;14
Nordeste;Pernambuco;Masculino;18 a 21;A-Condutor Moto;1679
Nordeste;Pernambuco;Masculino;18 a 21;AB-Condutor Moto/Carro;23605
Nordeste;Pernambuco;Masculino;18 a 21;AC-Condutor Moto/Caminhão;254
Nordeste;Pernambuco;Masculino;18 a 21;AD-Condutor Moto/Ônibus;169
Nordeste;Pernambuco;Masculino;18 a 21;AE-Condutor Moto/Carreta;8
Nordeste;Pernambuco;Masculino;18 a 21;B-Condutor Carro;8295
Nordeste;Pernambuco;Masculino;18 a 21;C-Condutor Caminhão;22
Nordeste;Pernambuco;Masculino;18 a 21;D-Condutor Ônibus;16
Nordeste;Pernambuco;Masculino;18 a 21;E-Condutor Carreta;2
Nordeste;Pernambuco;Masculino;18 a 21;X-Condutor Ciclomotor;3
Nordeste;Pernambuco;Masculino;22 a 25;A-Condutor Moto;6135
Nordeste;Pernambuco;Masculino;22 a 25;AB-Condutor Moto/Carro;61364
Nordeste;Pernambuco;Masculino;22 a 25;AC-Condutor Moto/Caminhão;672
Nordeste;Pernambuco;Masculino;22 a 25;AD-Condutor Moto/Ônibus;4844
Nordeste;Pernambuco;Masculino;22 a 25;AE-Condutor Moto/Carreta;563
Nordeste;Pernambuco;Masculino;22 a 25;B-Condutor Carro;20925
Nordeste;Pernambuco;Masculino;22 a 25;C-Condutor Caminhão;59
Nordeste;Pernambuco;Masculino;22 a 25;D-Condutor Ônibus;265
Nordeste;Pernambuco;Masculino;22 a 25;E-Condutor Carreta;37
Nordeste;Pernambuco;Masculino;22 a 25;X-Condutor Ciclomotor;13
Nordeste;Pernambuco;Masculino;26 a 30;A-Condutor Moto;7496
Nordeste;Pernambuco;Masculino;26 a 30;AB-Condutor Moto/Carro;112596
Nordeste;Pernambuco;Masculino;26 a 30;AC-Condutor Moto/Caminhão;1868
Nordeste;Pernambuco;Masculino;26 a 30;AD-Condutor Moto/Ônibus;18604
Nordeste;Pernambuco;Masculino;26 a 30;AE-Condutor Moto/Carreta;3556
Nordeste;Pernambuco;Masculino;26 a 30;B-Condutor Carro;30781
Nordeste;Pernambuco;Masculino;26 a 30;C-Condutor Caminhão;63
Nordeste;Pernambuco;Masculino;26 a 30;D-Condutor Ônibus;772
Nordeste;Pernambuco;Masculino;26 a 30;E-Condutor Carreta;136
Nordeste;Pernambuco;Masculino;26 a 30;X-Condutor Ciclomotor;11
Nordeste;Pernambuco;Masculino;26 a 30;XB-Condutor Ciclomotor/Carro;6
Nordeste;Pernambuco;Masculino;31 a 40;A-Condutor Moto;10555
Nordeste;Pernambuco;Masculino;31 a 40;AB-Condutor Moto/Carro;241972
Nordeste;Pernambuco;Masculino;31 a 40;AC-Condutor Moto/Caminhão;4131
